PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
MG,63.51,56.41,71.67,100.0,61.11,70.81,51.03,67.82
MH,55.32,74.47,62.16,100.0,56.14,74.80,62.09,72.27
MI,23.08,46.85,23.81,20.00,39.00,36.46,30.79,44.60
MJ,44.62,48.54,37.57,25.00,38.46,48.85,34.81,45.42
MK,39.20,56.37,50.51,60.00,50.94,63.87,38.37,56.42
ML,44.44,52.44,58.70,50.00,46.77,52.11,38.38,51.26
MN,31.40,38.57,33.33,42.86,30.77,51.67,26.14,37.69
MO,25.00,40.28,41.38,50.00,38.98,58.93,24.55,42.23
MP,75.00,55.16,71.43,80.00,63.89,69.52,45.13,58.36
MQ,58.49,68.04,66.67,100.0,61.90,74.69,57.02,71.96
MR,11.11,66.86,47.37,100.0,54.35,65.15,38.42,64.30
MS,50.82,69.31,54.90,50.00,48.57,74.14,61.86,70.69
MT,80.70,54.76,68.66,50.00,67.21,71.96,53.03,63.50
MU,63.92,71.14,52.00,100.0,54.76,70.93,57.51,68.75
MV,25.00,64.38,27.27,0.00,48.28,51.85,37.25,61.62
MW,55.88,55.92,58.82,33.33,38.64,65.13,39.23,56.95
MZ,21.43,44.46,39.29,40.00,38.18,34.04,21.97,42.02
NB,28.57,51.87,51.02,25.00,53.33,57.25,41.10,52.02
NC,22.73,52.20,65.62,0.00,48.44,64.04,38.32,51.60
ND,60.00,78.65,75.00,0.00,56.52,72.20,58.91,70.35
NF,54.08,40.93,35.47,50.00,34.21,66.00,34.90,51.98
OA,79.21,50.80,54.24,0.00,69.23,74.14,55.50,70.36
OB,46.01,45.41,46.52,100.0,50.00,62.19,33.60,48.48
OK,81.36,58.02,84.78,100.0,61.70,78.32,68.87,72.37
OV,27.27,55.34,40.00,37.50,32.95,34.52,39.71,53.08
PA,31.58,41.75,50.00,0.00,35.00,57.11,31.67,43.40
PB,54.75,54.45,51.52,0.00,58.54,59.34,43.52,55.19
PC,0.00,59.87,50.00,0.00,50.00,52.63,37.97,57.56
PE,50.00,55.56,58.82,0.00,57.14,77.47,51.79,70.89
PF,38.30,42.89,43.24,20.00,47.83,56.21,30.25,44.32
PG,67.50,51.00,69.05,50.00,48.53,76.84,63.85,67.27
PH,37.50,60.87,44.00,50.00,50.00,53.03,35.29,57.56
PI,25.00,46.47,37.50,0.00,37.84,42.37,23.79,44.00
PN,69.23,42.22,55.00,100.0,42.50,67.83,36.18,46.75
PR,33.33,56.74,64.29,0.00,42.11,38.71,33.88,54.06
RA,42.11,60.46,32.14,33.33,52.54,55.46,41.35,58.47
RC,44.44,61.27,38.46,0.00,41.18,54.35,45.94,58.97
RD,63.93,68.52,80.33,80.00,62.16,74.27,53.29,71.57
RE,36.11,42.28,32.61,12.50,37.14,55.43,26.15,41.81
RF,30.77,60.55,48.15,33.33,44.19,59.52,39.39,57.97
RG,45.71,45.44,46.15,0.00,32.56,47.64,34.23,44.30
RH,36.36,55.38,50.00,83.33,34.38,56.60,31.95,52.95
RI,33.33,68.24,47.06,66.67,46.25,63.91,48.02,65.42
RJ,46.34,58.72,15.79,33.33,54.00,61.03,42.11,56.93
RK,60.00,54.38,45.00,60.00,46.34,61.63,37.12,53.03
RL,43.48,65.00,43.18,20.00,47.37,54.96,44.92,61.63
RM,27.27,59.29,38.46,100.0,43.18,61.22,44.02,57.61
RN,73.08,63.79,74.19,50.00,56.00,79.14,75.00,74.86
SA,69.28,74.79,67.69,0.00,60.00,77.90,63.50,75.93
SB,56.64,58.58,71.43,80.00,72.34,67.66,49.81,64.63
SC,54.24,53.59,66.04,25.00,53.42,67.42,37.87,55.45
SD,38.89,61.43,40.00,0.00,55.56,61.69,49.72,59.93
SE,58.54,54.04,52.90,60.00,51.89,60.79,46.37,58.01
SF,59.04,52.24,45.10,0.00,55.88,69.23,53.81,64.58
SG,40.00,64.70,68.18,0.00,55.56,69.72,36.64,62.78
SH,44.16,74.48,60.00,66.67,65.00,74.73,61.88,72.21
SI,28.12,31.10,25.81,0.00,25.00,48.81,22.77,31.32
SJ,27.50,35.62,35.71,8.330,18.52,46.95,23.33,34.80
SK,41.18,65.40,42.86,0.00,53.85,52.04,44.77,62.81
SL,40.00,44.22,35.14,0.00,42.86,38.14,20.10,41.01
SM,25.00,67.45,41.67,0.00,44.44,53.97,48.29,65.27
SN,57.02,65.03,79.31,0.00,62.07,73.11,57.32,69.37
SO,37.50,59.15,41.86,33.33,41.18,60.00,38.28,56.74
SP,26.47,48.06,31.48,20.00,39.29,55.91,28.21,45.89
SQ,28.57,44.77,34.62,0.00,30.77,65.40,30.52,47.64
SR,0.00,50.98,33.33,0.00,26.32,45.77,28.24,48.08
SS,66.67,64.92,22.22,0.00,66.67,59.32,42.14,62.86
ST,40.00,62.38,46.15,75.00,52.44,58.95,45.95,60.32
SU,33.33,53.09,40.00,33.33,46.75,55.86,36.59,51.47
SV,55.00,61.65,38.89,12.50,43.59,57.30,39.36,58.81
SW,40.00,56.51,43.90,50.00,44.62,41.12,39.30,53.86
TA,70.59,55.69,80.00,0.00,65.31,64.53,52.82,57.79
TC,40.00,53.52,33.33,50.00,41.67,61.67,35.86,52.24
TF,56.46,60.20,57.89,75.00,66.67,70.83,55.21,66.85
TG,43.10,73.91,66.67,25.00,54.76,73.60,60.87,70.61
TH,54.90,52.70,41.18,50.00,47.76,70.11,50.88,60.61
VB,58.21,60.34,36.17,100.0,53.57,68.69,57.58,63.82
WA,57.14,50.87,48.28,0.00,47.50,60.71,32.62,49.75
WB,50.00,67.41,38.89,66.67,37.84,51.79,51.31,65.45
WD,28.57,51.16,33.33,0.00,36.21,56.60,33.10,49.41
WF,71.21,60.56,72.50,100.0,71.19,76.14,64.71,73.10
WG,36.84,54.47,43.75,50.00,47.44,53.72,32.81,52.13
WI,53.12,53.30,37.17,25.00,55.88,68.68,41.38,58.48
WJ,56.57,58.18,37.82,33.33,50.57,59.99,41.96,56.06
WK,25.00,45.34,31.25,25.00,37.50,39.60,30.15,43.42
WL,52.33,78.22,66.67,0.00,56.00,75.17,48.87,70.95
WN,44.83,67.19,45.71,0.00,57.53,55.80,46.88,63.87
YA,16.67,65.66,44.44,0.00,46.15,61.40,36.99,62.41
TOTAL,49.86,54.29,49.98,38.02,49.09,67.62,42.71,57.11
