PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ARTS CENTRE,2.0,377.0,333.0,0.0,29.0,28.0,0.0,1.0,2.0,0.0,101.0,76.0,0.0,54.0,39.0,7.0,2752.0,2381.0,1.0,515.0,314.0,7012.0
GREENTOP,0.0,52.0,55.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,7.0,5.0,0.0,620.0,530.0,0.0,199.0,109.0,1618.0
EXPO CENTER,0.0,42.0,31.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0,1.0,0.0,1.0,543.0,470.0,0.0,69.0,33.0,1206.0
WHITE OAK,0.0,127.0,116.0,1.0,15.0,8.0,0.0,0.0,1.0,0.0,34.0,34.0,0.0,13.0,8.0,2.0,1117.0,1019.0,2.0,194.0,134.0,2825.0
MADRAS,2.0,148.0,117.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,35.0,21.0,0.0,19.0,6.0,3.0,950.0,925.0,2.0,228.0,176.0,2651.0
CANNONGATE,1.0,93.0,99.0,0.0,8.0,6.0,0.0,0.0,1.0,0.0,16.0,8.0,0.0,16.0,7.0,5.0,1057.0,968.0,1.0,53.0,40.0,2379.0
WESTSIDE,0.0,18.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,73.0,70.0,0.0,165.0,90.0,440.0
NORTHSIDE,0.0,54.0,56.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,5.0,0.0,1.0,568.0,498.0,0.0,156.0,83.0,1457.0
THOMAS CROSSROADS,1.0,139.0,125.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,22.0,11.0,5.0,1361.0,1253.0,0.0,128.0,100.0,3216.0
COWETA CENTRAL,0.0,34.0,45.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,2.0,2.0,1.0,434.0,413.0,0.0,43.0,33.0,1030.0
JEFFERSON PARKWAY,2.0,244.0,183.0,0.0,26.0,21.0,0.0,3.0,2.0,1.0,69.0,55.0,0.0,30.0,26.0,2.0,1057.0,857.0,3.0,827.0,421.0,3829.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,18.0,2493.0,2239.0,2.0,213.0,162.0,0.0,12.0,18.0,2.0,541.0,401.0,0.0,246.0,149.0,44.0,21050.0,19171.0,12.0,5180.0,2988.0,54941.0
