PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
04J,0.0,6.0,8.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.0,125.0,325.0
04K,0.0,65.0,57.0,0.0,12.0,2.0,0.0,1.0,1.0,0.0,6.0,5.0,0.0,4.0,1.0,1.0,69.0,53.0,2.0,601.0,370.0,1250.0
04L,0.0,59.0,47.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,5.0,6.0,0.0,67.0,65.0,0.0,338.0,247.0,862.0
04M,0.0,17.0,12.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,155.0,89.0,293.0
04S,1.0,73.0,49.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,20.0,21.0,1.0,583.0,353.0,1122.0
04T,2.0,34.0,16.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,22.0,17.0,0.0,298.0,170.0,573.0
04V,2.0,69.0,43.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,28.0,26.0,0.0,654.0,366.0,1212.0
04W,1.0,3.0,18.0,1.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,224.0,451.0,727.0
04X1,0.0,63.0,32.0,0.0,10.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,33.0,42.0,0.0,464.0,282.0,941.0
04X2,0.0,24.0,18.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,150.0,132.0,361.0
05A1,3.0,102.0,120.0,0.0,24.0,13.0,0.0,1.0,0.0,0.0,21.0,24.0,0.0,20.0,8.0,0.0,576.0,556.0,0.0,155.0,101.0,1724.0
05A2,3.0,120.0,111.0,1.0,21.0,22.0,0.0,0.0,2.0,0.0,26.0,22.0,0.0,42.0,32.0,4.0,528.0,540.0,0.0,296.0,228.0,1998.0
05B,1.0,45.0,30.0,0.0,11.0,9.0,0.0,2.0,0.0,0.0,8.0,16.0,1.0,5.0,8.0,0.0,89.0,96.0,0.0,364.0,206.0,891.0
05C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,9.0,5.0,1.0,16.0,32.0,67.0
05D,0.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,8.0,0.0,42.0,21.0,94.0
05F,0.0,7.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,19.0,27.0,0.0,39.0,23.0,134.0
05J,1.0,25.0,25.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,7.0,4.0,0.0,73.0,100.0,0.0,107.0,54.0,419.0
05K,3.0,73.0,57.0,0.0,31.0,15.0,0.0,2.0,1.0,0.0,38.0,18.0,0.0,23.0,12.0,2.0,190.0,197.0,1.0,418.0,250.0,1331.0
06B,5.0,67.0,77.0,1.0,13.0,9.0,0.0,0.0,1.0,0.0,15.0,12.0,0.0,17.0,21.0,0.0,517.0,445.0,0.0,30.0,16.0,1246.0
06D,7.0,347.0,340.0,0.0,51.0,43.0,0.0,2.0,0.0,1.0,76.0,73.0,0.0,83.0,79.0,8.0,2100.0,2220.0,1.0,336.0,262.0,6029.0
06E,1.0,79.0,93.0,0.0,12.0,15.0,0.0,1.0,0.0,0.0,18.0,20.0,0.0,25.0,17.0,2.0,387.0,579.0,1.0,103.0,86.0,1439.0
06F,2.0,106.0,90.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,21.0,16.0,2.0,686.0,644.0,0.0,59.0,76.0,1762.0
06G,0.0,21.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,3.0,0.0,100.0,141.0,0.0,36.0,28.0,369.0
06I,3.0,102.0,117.0,0.0,28.0,21.0,0.0,4.0,1.0,0.0,54.0,50.0,0.0,42.0,36.0,1.0,322.0,470.0,1.0,380.0,330.0,1962.0
06J,1.0,114.0,130.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,26.0,17.0,2.0,700.0,776.0,0.0,27.0,32.0,1905.0
06L1,0.0,39.0,37.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,1.0,1.0,273.0,258.0,0.0,32.0,20.0,680.0
06L2,2.0,28.0,24.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,3.0,5.0,0.0,185.0,206.0,0.0,8.0,8.0,483.0
06N,1.0,66.0,56.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,6.0,8.0,2.0,387.0,339.0,0.0,110.0,82.0,1081.0
06Q,1.0,17.0,19.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,7.0,5.0,0.0,2.0,5.0,0.0,45.0,65.0,0.0,63.0,54.0,294.0
06R,2.0,60.0,66.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,7.0,15.0,0.0,9.0,9.0,2.0,436.0,476.0,1.0,53.0,60.0,1207.0
07A,3.0,273.0,250.0,1.0,46.0,32.0,0.0,3.0,1.0,0.0,58.0,40.0,1.0,77.0,66.0,1.0,1389.0,1295.0,2.0,324.0,232.0,4094.0
07B,1.0,96.0,104.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,12.0,11.0,0.0,20.0,17.0,0.0,919.0,851.0,0.0,27.0,23.0,2096.0
07C,1.0,164.0,134.0,0.0,23.0,15.0,0.0,1.0,0.0,0.0,25.0,34.0,0.0,34.0,27.0,1.0,953.0,782.0,0.0,182.0,120.0,2496.0
07D,3.0,128.0,154.0,0.0,32.0,19.0,0.0,1.0,1.0,0.0,40.0,30.0,0.0,23.0,24.0,5.0,822.0,762.0,0.0,224.0,164.0,2432.0
07E,4.0,79.0,71.0,0.0,19.0,15.0,0.0,0.0,0.0,0.0,31.0,20.0,1.0,27.0,16.0,1.0,444.0,421.0,0.0,125.0,84.0,1358.0
07F,1.0,125.0,120.0,0.0,18.0,13.0,0.0,1.0,0.0,0.0,32.0,24.0,0.0,23.0,10.0,3.0,818.0,696.0,0.0,90.0,70.0,2044.0
07H,1.0,90.0,73.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,13.0,8.0,2.0,589.0,528.0,0.0,41.0,41.0,1420.0
07J,3.0,120.0,94.0,0.0,17.0,10.0,0.0,2.0,0.0,0.0,16.0,16.0,1.0,23.0,12.0,2.0,681.0,567.0,0.0,107.0,83.0,1754.0
07M,1.0,105.0,76.0,0.0,24.0,16.0,0.0,0.0,1.0,0.0,26.0,21.0,0.0,36.0,27.0,1.0,324.0,291.0,0.0,136.0,95.0,1180.0
07N,3.0,64.0,76.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,32.0,22.0,1.0,39.0,33.0,1.0,170.0,181.0,1.0,225.0,172.0,1044.0
08A,0.0,125.0,113.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,26.0,28.0,6.0,723.0,628.0,0.0,167.0,79.0,1952.0
08B,4.0,108.0,112.0,0.0,12.0,17.0,0.0,1.0,0.0,0.0,16.0,10.0,0.0,25.0,12.0,2.0,975.0,848.0,0.0,69.0,45.0,2256.0
08C,2.0,52.0,39.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,8.0,7.0,0.0,6.0,6.0,1.0,437.0,406.0,0.0,9.0,5.0,989.0
08D,0.0,44.0,40.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,338.0,320.0,0.0,3.0,4.0,770.0
08E,2.0,101.0,99.0,0.0,13.0,5.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,26.0,19.0,3.0,788.0,727.0,0.0,36.0,31.0,1866.0
08F1,0.0,80.0,73.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,9.0,5.0,3.0,731.0,669.0,0.0,15.0,13.0,1624.0
08G,2.0,114.0,83.0,2.0,20.0,12.0,0.0,1.0,1.0,0.0,17.0,11.0,0.0,15.0,16.0,2.0,597.0,452.0,0.0,196.0,129.0,1670.0
08H,3.0,97.0,113.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,12.0,3.0,5.0,851.0,680.0,0.0,41.0,26.0,1855.0
08J,6.0,121.0,114.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,21.0,13.0,0.0,17.0,11.0,2.0,842.0,837.0,2.0,133.0,83.0,2224.0
08K,0.0,55.0,38.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,6.0,6.0,0.0,275.0,221.0,0.0,44.0,19.0,691.0
08L,5.0,202.0,149.0,0.0,25.0,16.0,0.0,1.0,1.0,0.0,34.0,30.0,0.0,31.0,28.0,3.0,994.0,803.0,0.0,245.0,142.0,2709.0
08M,2.0,75.0,68.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,11.0,5.0,0.0,560.0,546.0,0.0,39.0,18.0,1356.0
08N1,1.0,40.0,31.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,4.0,1.0,248.0,230.0,0.0,9.0,9.0,589.0
08N2,1.0,59.0,42.0,0.0,13.0,2.0,0.0,1.0,0.0,0.0,14.0,7.0,0.0,12.0,18.0,1.0,401.0,237.0,0.0,80.0,42.0,930.0
08P,1.0,36.0,52.0,1.0,14.0,7.0,0.0,0.0,0.0,1.0,18.0,10.0,0.0,7.0,9.0,0.0,236.0,267.0,0.0,142.0,127.0,928.0
09A,4.0,146.0,105.0,0.0,25.0,12.0,0.0,2.0,0.0,0.0,44.0,28.0,0.0,33.0,17.0,3.0,537.0,537.0,1.0,417.0,240.0,2151.0
09B,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,102.0,55.0,174.0
09C,1.0,100.0,69.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,14.0,1.0,840.0,453.0,1505.0
09D,0.0,44.0,34.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,9.0,0.0,456.0,281.0,840.0
09E,2.0,84.0,65.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,12.0,9.0,0.0,5.0,10.0,0.0,96.0,127.0,0.0,649.0,341.0,1420.0
09F,2.0,168.0,134.0,0.0,25.0,15.0,0.0,2.0,1.0,0.0,36.0,22.0,0.0,23.0,24.0,1.0,1000.0,787.0,0.0,188.0,96.0,2524.0
09G,3.0,144.0,121.0,0.0,29.0,20.0,0.0,0.0,4.0,0.0,47.0,29.0,0.0,27.0,40.0,1.0,648.0,653.0,2.0,307.0,209.0,2284.0
09H,0.0,46.0,39.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,9.0,7.0,2.0,115.0,165.0,3.0,132.0,91.0,639.0
09I,0.0,34.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0,18.0,0.0,245.0,158.0,503.0
09K,2.0,125.0,58.0,0.0,11.0,10.0,0.0,1.0,1.0,0.0,6.0,7.0,0.0,4.0,1.0,0.0,34.0,35.0,2.0,1120.0,446.0,1863.0
09M,3.0,125.0,93.0,0.0,12.0,19.0,0.0,0.0,0.0,0.0,26.0,18.0,1.0,13.0,12.0,0.0,408.0,409.0,0.0,285.0,186.0,1610.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10A,0.0,81.0,43.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,963.0,498.0,1606.0
10B,0.0,151.0,97.0,0.0,8.0,11.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,16.0,20.0,2.0,1371.0,744.0,2432.0
10C,0.0,55.0,28.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,5.0,0.0,783.0,260.0,1151.0
10D,0.0,100.0,58.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,1076.0,546.0,1815.0
10E,0.0,34.0,20.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,275.0,162.0,509.0
10F,0.0,29.0,23.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,326.0,180.0,582.0
10G,0.0,41.0,24.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,444.0,272.0,801.0
10H1,0.0,13.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,128.0,76.0,232.0
10H2,0.0,56.0,35.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,10.0,8.0,0.0,614.0,285.0,1021.0
10I,0.0,13.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,131.0,85.0,249.0
10J,0.0,23.0,25.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,249.0,137.0,459.0
10K,0.0,48.0,44.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,19.0,25.0,0.0,424.0,279.0,852.0
10M,2.0,71.0,56.0,1.0,10.0,11.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,5.0,1.0,2.0,87.0,77.0,0.0,654.0,397.0,1387.0
10P,0.0,32.0,20.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,5.0,5.0,0.0,375.0,216.0,663.0
10R,0.0,12.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,235.0,83.0,345.0
11B,0.0,140.0,98.0,0.0,15.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,15.0,20.0,4.0,1788.0,999.0,3094.0
11C,0.0,114.0,77.0,0.0,22.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,10.0,0.0,1020.0,740.0,2004.0
11E1,0.0,29.0,27.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,343.0,217.0,633.0
11E2,0.0,25.0,18.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,274.0,166.0,495.0
11E3,1.0,132.0,66.0,0.0,19.0,8.0,0.0,1.0,0.0,0.0,14.0,9.0,0.0,4.0,3.0,0.0,10.0,16.0,1.0,1012.0,524.0,1820.0
11G,2.0,38.0,30.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,489.0,254.0,854.0
11H,1.0,17.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,193.0,105.0,353.0
11J,0.0,52.0,30.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,590.0,317.0,1013.0
11K,2.0,64.0,36.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,24.0,32.0,0.0,568.0,368.0,1112.0
11M,0.0,93.0,60.0,0.0,11.0,8.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,14.0,12.0,0.0,904.0,538.0,1647.0
11N,0.0,80.0,47.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,767.0,436.0,1353.0
11P,0.0,56.0,37.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,1.0,621.0,285.0,1020.0
