PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
CEDAR GROVE MIDDLE,0.00,17.42,0.00,0.00,8.33,17.24,3.47,15.95
CEDAR GROVE SOUTH,11.76,23.40,0.00,0.00,4.26,18.10,7.89,21.49
COVINGTON HWY,0.00,4.14,0.00,0.00,0.00,2.47,1.04,3.60
COVINGTON,14.29,6.50,4.00,0.00,4.65,19.44,5.88,9.22
CLAIREMONT EAST,13.33,26.32,28.57,0.00,24.44,33.48,20.39,30.95
CORALWOOD,10.40,26.63,7.55,0.00,23.68,29.10,21.24,27.23
CHAMBLEE 2,11.85,17.42,14.06,0.00,11.32,21.20,12.50,19.09
DORAVILLE NORTH,5.11,11.32,7.63,0.00,10.53,20.41,4.58,11.85
DORAVILLE SOUTH,7.01,13.89,10.32,14.29,13.64,26.25,12.32,17.97
DRESDEN ELEM,6.28,11.52,8.20,0.00,8.70,20.09,5.76,14.08
DUNAIRE ELEM,10.17,20.47,6.98,50.00,14.63,28.67,9.19,19.91
DUNWOODY,4.29,12.03,6.25,0.00,7.35,17.65,7.98,13.86
DUNWOODY 2,7.78,38.64,22.86,50.00,15.38,26.67,17.48,25.27
DRUID HILLS HIGH,3.57,9.91,7.56,0.00,4.26,22.93,11.41,17.63
DUNWOODY LIBRARY,12.20,19.57,20.83,0.00,3.57,24.50,16.04,23.11
EAST LAKE,16.67,20.85,17.24,33.33,9.30,26.59,16.84,22.30
EMBRY HILLS,8.82,24.34,12.50,66.67,30.43,32.00,21.43,27.75
EPWORTH,28.87,27.06,20.73,100.0,25.71,33.33,22.88,31.56
EVANSDALE ELEM,7.38,14.15,8.14,0.00,19.44,31.89,12.54,23.03
EMORY SOUTH,19.00,18.57,10.14,0.00,7.27,24.15,14.29,21.98
EMORY ROAD,6.05,10.00,8.33,0.00,10.26,15.28,3.12,11.63
FAIRINGTON ELEM,0.00,10.55,7.14,0.00,0.00,15.38,3.48,9.73
FERNBANK ELEM,19.12,31.88,28.00,0.00,26.92,40.54,22.35,37.88
FLAT SHOALS ELEM,0.00,19.07,0.00,0.00,4.76,15.79,8.28,17.83
FLAT SHOALS PARKWAY,0.00,28.74,11.11,0.00,6.06,17.72,13.14,26.93
FLAT ROCK ELEM,0.00,24.00,11.11,0.00,8.11,13.21,14.13,22.60
FLAT SHOALS,0.00,17.27,11.11,0.00,12.90,17.31,6.31,16.19
FLAKES MILL FIRE,0.00,23.01,12.50,0.00,10.71,18.18,12.93,21.86
FLAT SHOALS LIBRARY,20.00,14.61,5.26,0.00,3.12,10.91,7.55,13.71
FREEDOM MIDDLE,11.11,16.82,7.14,0.00,6.90,22.22,5.28,15.73
GLENNWOOD,9.38,17.78,10.45,0.00,16.36,31.79,15.38,26.32
GLENHAVEN,2.70,18.86,10.00,0.00,5.88,31.25,8.15,18.17
GRESHAM ROAD,14.29,19.36,22.50,0.00,22.73,18.47,15.30,18.79
GEORGETOWN SQ,5.56,10.39,6.77,0.00,4.60,14.39,4.36,11.25
GLENWOOD ROAD,0.00,13.40,5.56,0.00,2.94,16.80,5.29,12.56
HAMBRICK ELEM,3.15,16.20,7.84,0.00,7.50,26.80,5.62,15.01
HAWTHORNE ELEM,7.35,12.63,3.57,33.33,10.42,26.87,8.41,18.52
HENDERSON MILL,5.26,15.33,11.81,0.00,20.00,30.99,11.53,23.96
HUNTLEY HILLS ELEM,6.51,11.75,9.42,0.00,14.94,23.62,6.95,15.66
HUGH HOWELL,16.18,38.38,19.05,25.00,13.95,33.04,20.47,32.25
NARVIE J HARRIS ELEM,11.11,20.76,18.18,25.00,16.67,14.81,7.17,19.62
HARRIS-MARGARET,3.97,14.45,7.69,0.00,8.11,19.09,10.00,15.29
IDLEWOOD ELEM,3.36,14.44,17.39,20.00,4.00,28.35,7.80,16.45
INDIAN CREEK,3.69,11.14,0.00,0.00,2.86,24.57,3.04,11.43
JOHNSON ESTATES,26.32,30.95,8.11,0.00,14.29,27.07,20.00,25.87
JOLLY ELEM,5.57,13.15,10.00,0.00,8.40,29.49,3.85,14.40
KELLEY LAKE ELEM,16.67,20.62,0.00,0.00,11.54,15.57,8.05,19.06
KINGSLEY ELEM,7.59,30.16,9.52,0.00,32.00,27.78,11.52,25.67
KELLEY CHAPEL ROAD,0.00,31.69,0.00,0.00,22.22,16.67,10.53,29.61
KING-ML KING JR HIGH,0.00,26.65,11.11,0.00,30.00,25.45,13.71,25.48
KNOLLWOOD,14.29,17.96,20.69,50.00,12.50,22.43,8.29,17.75
KITTREDGE ELEM,6.94,24.55,18.60,0.00,25.00,26.26,13.22,24.30
LAKESIDE HIGH,9.86,13.95,11.32,25.00,7.14,34.33,12.85,29.12
LAVISTA ROAD,7.69,19.72,9.76,0.00,20.83,24.72,13.12,22.06
LAVISTA,7.69,10.21,10.14,0.00,1.37,16.48,9.66,13.29
LITHONIA,0.00,13.40,2.38,0.00,3.33,13.04,5.69,12.16
LIN-MARY LIN ELEM,21.43,27.33,27.27,0.00,21.15,26.33,18.60,25.28
LITHONIA HIGH,0.00,13.75,6.25,25.00,10.45,5.77,3.46,12.57
LIVSEY ELEM,12.82,43.93,14.58,0.00,28.00,32.85,19.00,30.73
MILLER-ELDRIDGE L,0.00,20.47,10.77,20.00,10.91,16.67,6.20,18.73
MCNAIR HIGH,12.50,20.34,10.31,25.00,11.69,19.98,12.13,18.84
MARBUT ELEM,0.00,13.59,0.00,0.00,14.00,4.55,6.80,12.76
MCNAIR,6.67,15.84,10.53,0.00,7.14,26.68,13.69,17.17
MCLENDON,5.15,13.83,18.28,9.09,7.79,24.93,13.99,19.37
MCWILLIAMS,10.00,23.40,0.00,0.00,4.00,11.43,10.00,21.86
MEDLOCK,18.84,25.18,27.59,0.00,31.82,30.36,19.89,28.76
MIDVALE ELEM,11.36,34.05,11.27,50.00,17.78,34.76,15.29,31.49
MILLER GROVE,0.00,10.26,0.00,0.00,5.26,6.74,6.02,9.54
MONTCLAIR ELEM,3.94,12.02,6.58,0.00,6.67,10.60,5.64,9.74
MONTREAL,3.25,14.98,13.79,0.00,10.42,24.72,9.40,17.87
MEADOWVIEW,0.00,18.53,3.23,0.00,6.25,13.25,12.81,17.21
MEMORIAL SOUTH,7.32,9.73,12.50,16.67,6.35,23.12,4.10,9.94
MIDWAY,20.00,10.00,11.54,25.00,8.89,21.13,8.54,11.86
MCNAIR ACADEMY,44.44,20.50,37.50,0.00,23.33,25.73,11.83,21.10
MOUNT VERNON EAST,11.65,28.57,21.21,33.33,16.67,23.37,14.16,22.22
MATHIS-BOB MATHIS,0.00,31.99,12.50,0.00,7.14,32.82,14.55,30.33
MOUNT VERNON WEST,8.20,22.68,11.54,33.33,7.41,27.54,12.62,24.28
METROPOLITAN,28.57,21.94,25.00,0.00,23.21,28.35,15.61,24.30
MONTGOMERY ELEM,17.78,28.78,12.77,0.00,6.98,22.13,11.72,20.82
MILLER GROVE ROAD,0.00,27.99,0.00,0.00,4.55,34.09,9.93,26.44
MIDVALE ROAD,4.90,15.67,17.78,0.00,7.69,27.70,9.95,18.49
MILLER GROVE HIGH,6.25,10.73,0.00,0.00,2.44,15.38,4.52,9.98
NORTH DECATUR,3.81,16.19,5.88,14.29,10.26,18.09,8.60,15.30
NORTH HAIRSTON,1.20,17.74,6.45,0.00,3.45,26.69,8.72,17.10
NORTHLAKE,13.25,50.00,36.00,0.00,13.89,30.04,17.36,28.93
NORTH PEACHTREE,8.60,10.66,3.48,100.0,5.13,22.75,7.66,14.90
OAK GROVE ELEM,11.80,15.93,14.81,0.00,12.24,27.00,12.50,23.14
OAKCLIFF ELEM,6.62,12.18,8.49,0.00,7.94,21.60,5.62,11.54
OAKHURST,36.84,21.66,25.00,0.00,19.51,34.73,27.85,30.49
OAK VIEW ELEM,0.00,20.18,8.33,0.00,5.88,21.33,11.75,19.14
PEACHCREST,0.00,13.03,17.14,0.00,9.09,18.99,6.22,13.30
PEACHTREE MIDDLE,5.21,12.49,8.92,0.00,10.45,16.92,12.45,13.83
PRINCETON ELEM,0.00,18.20,14.29,0.00,17.39,19.40,7.92,17.24
PINE LAKE,33.33,23.68,21.43,0.00,43.75,42.36,26.53,38.07
PLEASANTDALE ROAD,3.65,8.04,5.32,0.00,7.08,18.36,4.77,9.46
PONCE DE LEON,29.27,12.85,20.51,0.00,11.94,38.78,24.52,29.36
PANOLA,12.50,25.29,4.76,100.0,12.00,21.67,12.60,23.46
PANOLA WAY ELEM,0.00,12.53,0.00,0.00,3.85,13.56,3.06,11.45
PINEY GROVE,16.67,10.48,26.09,100.0,13.89,22.75,10.53,13.48
PANOLA ROAD,0.00,18.44,6.67,0.00,10.34,3.23,5.22,16.76
RAINBOW ELEM,0.00,24.97,3.45,0.00,16.33,26.96,9.09,23.49
REDAN ELEM,12.50,19.16,7.41,0.00,9.80,21.95,9.36,18.00
REHOBOTH,28.57,30.67,19.30,25.00,13.33,28.75,16.44,27.22
ROCKBRIDGE ELEM,3.12,10.62,8.89,0.00,3.57,23.03,4.33,11.10
ROCK CHAPEL ELEM,7.69,18.44,4.00,0.00,9.38,22.89,6.50,17.17
ROWLAND ELEM,0.00,12.74,8.47,0.00,7.25,23.27,7.08,12.75
REDAN-TROTTI LIBRARY,8.33,18.39,6.25,33.33,2.04,23.53,7.67,17.22
ROCKBRIDGE ROAD,0.00,27.19,11.43,0.00,18.64,24.53,12.17,25.36
ROWLAND ROAD,2.63,21.37,7.14,0.00,15.38,28.44,8.90,20.58
REDAN ROAD,0.00,18.88,5.26,0.00,16.67,27.27,7.73,18.07
ROCK CHAPEL ROAD,8.70,21.08,2.94,0.00,12.90,15.04,9.43,19.16
REDAN MIDDLE,0.00,20.55,7.69,100.0,10.53,29.29,11.56,19.93
RENFROE MIDDLE,16.67,30.57,37.93,0.00,17.65,33.85,26.71,32.10
SAGAMORE HILLS ELEM,13.51,31.48,16.92,0.00,19.35,31.54,15.76,29.06
SCOTT,11.58,22.08,13.64,50.00,14.29,27.75,11.55,24.43
SHAW-ROBERT SHAW,13.46,14.87,12.24,0.00,10.91,23.51,10.98,16.36
STONE MOUNTAIN ELEM,5.88,20.81,5.41,0.00,14.81,24.76,9.30,20.94
SILVER LAKE,11.39,15.72,8.89,20.00,7.07,16.20,9.95,14.91
SKYLAND,4.41,15.75,11.22,0.00,15.62,20.12,11.93,17.82
SNAPFINGER ELEM,0.00,30.07,4.76,0.00,12.50,29.17,12.73,28.43
SMOKE RISE,5.13,35.58,15.00,0.00,17.65,31.77,21.71,30.71
STN MTN MIDDLE,3.45,4.37,13.79,0.00,2.63,19.57,4.01,5.58
STONE MILL ELEM,0.00,5.80,6.85,0.00,4.23,16.87,1.82,6.12
SHADOW ROCK ELEM,3.45,24.78,0.00,25.00,15.71,18.37,11.85,23.16
STONEVIEW ELEM,0.00,10.36,3.03,0.00,7.14,10.19,1.12,9.19
SALEM MIDDLE,25.00,28.82,0.00,0.00,13.16,20.34,14.34,27.32
SHAMROCK,10.28,27.01,17.39,0.00,20.00,36.04,21.48,31.51
SOUTH DESHON,14.29,18.43,5.41,12.50,4.84,20.29,8.36,17.23
STONE MTN CHAMPION,0.00,12.75,3.92,11.11,13.43,23.05,5.11,12.76
STONE MTN,10.00,13.31,20.83,0.00,3.57,29.28,5.11,16.40
SNAPFINGER ROAD N,0.00,16.38,8.33,0.00,3.12,17.12,6.67,15.33
SNAPFINGER ROAD S,16.67,28.90,11.11,0.00,10.00,29.51,11.21,27.50
STEPHENSON MIDDLE,0.00,21.93,4.88,0.00,12.90,25.41,10.61,20.70
SOUTH HAIRSTON,10.00,20.17,9.38,16.67,14.75,23.13,7.38,19.02
STEPHENSON HIGH,14.29,19.75,6.90,0.00,7.35,21.18,9.29,18.55
TERRY MILL,11.11,18.64,15.91,0.00,21.05,22.13,12.65,18.63
TONEY ELEM,25.00,20.90,0.00,50.00,23.81,17.00,10.00,19.65
TUCKER,13.87,22.85,16.56,25.00,21.88,31.88,15.97,27.85
TILLY MILL ROAD,9.43,37.21,9.09,0.00,10.81,26.01,17.99,24.27
TUCKER LIBRARY,7.09,14.37,15.53,25.00,5.26,28.39,13.86,20.85
VALLEY BROOK,10.45,22.09,5.13,0.00,9.52,26.45,11.46,22.05
WADSWORTH,33.33,16.73,18.18,0.00,14.71,21.97,6.23,16.09
WESLEY CHAPEL,0.00,33.60,16.67,0.00,6.45,17.31,11.43,31.47
WOODROW ROAD,5.56,15.79,3.57,0.00,5.61,18.01,8.12,14.86
WINNONA PARK,22.41,30.99,26.47,0.00,36.00,35.95,27.33,34.17
WOODRIDGE ELEM,2.63,17.87,10.81,0.00,12.12,17.39,6.27,16.51
WARREN TECH,10.17,13.60,7.62,0.00,3.45,29.24,7.38,20.03
WOODWARD,8.55,16.99,3.70,0.00,12.16,15.80,8.11,14.14
WHITE OAK,0.00,13.68,12.50,0.00,3.33,7.53,6.00,12.56
WINTERS CHAPEL,6.17,33.33,10.81,0.00,22.73,27.52,11.81,24.79
WYNBROOKE ELEM,0.00,27.89,6.45,0.00,14.29,17.76,10.67,24.98
YOUNG ROAD,0.00,29.85,4.00,0.00,14.29,32.08,7.41,27.54
TOTAL,8.54,18.49,10.42,8.14,12.00,25.61,10.50,19.47
