PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
05A1,20.20,25.27,25.00,22.73
05A2,19.74,23.10,66.67,21.49
05B,12.98,16.26,10.00,14.66
05C,9.09,2.90,0.00,6.29
05D,1.69,2.29,0.00,1.94
05F,10.91,13.89,0.00,12.39
05J,23.80,27.98,0.00,25.86
05K,11.09,8.78,5.56,9.84
06B,19.07,20.69,0.00,19.85
06D,20.05,22.38,10.53,21.16
06E,17.09,14.05,25.00,15.83
06F,17.46,19.63,0.00,18.50
06G,19.03,22.39,0.00,20.53
06I,10.27,9.26,0.00,9.78
06J,20.62,24.52,28.57,22.51
06L1,27.03,33.88,0.00,30.39
06L2,30.83,31.34,100.0,31.27
06N,15.99,19.82,50.00,17.97
06Q,8.71,6.12,0.00,7.36
06R,19.66,27.33,25.00,23.00
07A,14.09,16.19,0.00,15.14
07B,26.62,27.32,33.33,26.99
07C,16.78,19.63,0.00,18.32
07D,9.09,11.76,0.00,10.40
07E,16.14,16.44,0.00,16.26
07F,17.22,20.79,0.00,19.05
07H,26.05,27.70,0.00,26.88
07J,17.77,16.20,0.00,16.89
07M,11.35,14.16,20.00,12.87
07N,9.25,8.63,0.00,8.92
08A,23.62,23.76,22.22,23.69
08B,20.50,22.31,22.22,21.45
08C,31.22,30.78,0.00,30.95
08D,29.32,33.70,0.00,31.48
08E,31.96,32.66,0.00,32.26
08F1,31.71,34.47,0.00,33.04
08G,17.67,20.28,0.00,19.13
08H,29.09,29.42,16.67,29.25
08J,21.50,23.40,37.50,22.52
08K,17.70,15.97,0.00,16.71
08L,15.56,16.14,7.14,15.85
08M,26.51,25.87,0.00,26.14
08N1,34.94,36.67,0.00,35.74
08N2,23.49,25.90,0.00,24.91
08P,10.90,14.48,50.00,12.65
09A,15.12,16.48,9.09,15.83
09B,8.33,11.54,0.00,10.10
09C,16.44,22.36,0.00,19.72
09D,8.66,15.40,0.00,12.13
09E,9.88,13.00,12.50,11.57
09F,22.56,23.49,12.50,23.06
09G,15.12,14.68,11.11,14.89
09H,11.68,13.71,33.33,12.71
09I,7.72,15.35,0.00,11.29
09K,7.29,12.13,4.76,10.07
09M,20.23,22.90,0.00,21.57
10A,14.96,25.97,0.00,21.12
10B,23.30,35.89,18.18,30.59
10C,6.03,13.99,0.00,11.09
10D,9.36,15.03,0.00,12.59
10E,18.10,27.26,0.00,22.98
10F,16.26,24.64,0.00,20.91
10G,27.44,36.91,0.00,32.83
10H1,18.18,20.26,0.00,19.26
10H2,10.14,17.09,0.00,14.15
10I,34.42,42.33,0.00,38.78
10J,10.00,18.18,0.00,13.95
10K,20.93,26.91,0.00,24.20
10M,13.42,21.59,0.00,17.55
10P,11.21,20.20,0.00,16.04
10R,7.62,18.00,0.00,13.89
11B,19.04,27.71,12.50,23.91
11C,30.14,34.70,0.00,32.65
11E1,17.11,17.58,0.00,17.32
11E2,18.54,29.20,0.00,24.27
11E3,13.81,17.39,14.29,15.95
11G,6.55,11.56,0.00,9.38
11H,14.29,21.11,0.00,17.89
11J,17.35,24.52,0.00,21.32
11K,22.08,30.32,50.00,26.56
11M,15.06,20.78,0.00,18.26
11N,21.15,32.76,0.00,27.72
11P,13.44,20.60,0.00,17.75
11R,7.26,10.45,0.00,9.02
12A,14.82,22.06,27.27,18.57
12D,6.96,10.06,0.00,8.60
12E1,6.60,8.42,11.11,7.58
12F,7.36,11.27,0.00,9.39
12G,19.34,22.54,0.00,20.90
12H1,3.72,3.74,0.00,3.72
12H2,12.19,16.42,0.00,14.51
12I,10.04,14.17,0.00,12.30
12J,7.61,11.18,0.00,9.66
12K,8.28,11.78,0.00,10.00
12L,8.49,12.30,0.00,10.54
12M,10.15,14.82,0.00,12.73
12N,7.39,9.68,0.00,8.52
12S,14.12,20.59,50.00,17.81
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
AP01A,13.14,13.41,5.56,13.25
AP01B,8.48,11.09,50.00,9.89
AP01C,15.58,15.45,16.67,15.52
AP01D,9.59,10.92,33.33,10.43
AP021,20.39,21.48,25.00,20.99
AP022,14.07,17.24,11.11,15.89
AP02B,18.38,14.71,0.00,16.19
AP03,9.17,6.39,0.00,7.54
AP04A,23.28,23.68,0.00,23.47
AP04B,15.09,17.81,0.00,16.47
AP05,21.46,20.74,0.00,21.05
AP06,20.06,21.87,0.00,20.92
AP07A,18.19,19.41,22.22,18.87
AP07B,16.29,18.60,14.29,17.44
AP09A,16.53,17.93,12.50,17.23
AP09B,13.59,13.38,0.00,13.42
AP10,21.97,26.28,0.00,24.21
AP12A,11.82,14.89,0.00,13.51
AP12B,8.84,9.09,0.00,8.97
AP12C,20.76,20.33,0.00,20.50
AP14,16.48,18.38,0.00,17.42
CH01,10.13,14.05,0.00,12.21
CH02,24.03,25.15,0.00,24.61
CH03,16.15,21.21,0.00,18.72
CH04A,22.00,22.32,0.00,22.17
CH05,15.71,22.28,0.00,18.93
CP011,18.30,17.84,0.00,18.03
CP012,19.35,24.32,0.00,21.95
CP01B,14.36,19.23,0.00,17.11
CP02,15.33,14.26,0.00,14.78
CP04A,12.50,0.00,0.00,10.00
CP04B,11.76,4.76,0.00,6.78
CP051,15.89,24.25,0.00,20.25
CP05B,9.38,13.04,0.00,11.54
CP06A,5.41,4.67,0.00,5.01
CP07B,0.00,0.00,0.00,0.00
CP07C,0.79,3.80,0.00,2.44
CP07D,2.74,3.20,0.00,2.97
CP07E,3.08,5.66,0.00,4.68
CP07F,4.60,4.08,0.00,4.26
CP081,1.70,2.27,0.00,2.04
CP083,0.00,0.57,0.00,0.30
CP084,0.00,0.00,0.00,0.00
CP08A,2.24,1.82,0.00,1.97
EP01A,13.91,18.48,0.00,16.17
EP01B,11.41,16.57,10.00,14.18
EP02A,8.12,11.92,0.00,10.20
EP02B,19.95,26.56,50.00,23.18
EP02C,18.26,14.69,0.00,16.34
EP02D,12.23,16.13,0.00,14.17
EP02E,9.63,12.59,0.00,11.22
EP03A,15.59,24.88,0.00,20.65
EP03B,24.02,32.69,0.00,28.58
EP04A,10.56,14.23,0.00,12.59
EP04B,13.76,17.24,0.00,15.83
FA01A,12.99,18.27,13.33,15.90
FA01B,13.06,15.83,14.29,14.64
FA01C,10.51,13.23,0.00,12.11
HP01,13.22,15.97,0.00,14.57
JC01,13.55,14.90,3.12,14.16
JC02,12.25,14.37,0.00,13.37
JC03A,10.71,16.67,25.00,13.90
JC03B,13.48,11.93,0.00,12.64
JC04A,13.06,12.33,0.00,12.66
JC04B,8.26,9.38,0.00,8.87
JC05,13.59,13.10,11.11,13.32
JC06,13.31,13.82,0.00,13.55
JC07,12.85,13.30,10.00,13.07
JC08,15.71,16.50,11.11,16.10
JC09,14.77,15.01,0.00,14.86
JC10,13.29,15.90,0.00,14.68
JC11,16.46,15.84,0.00,16.12
JC12,18.28,20.21,12.50,19.25
JC13A,16.22,15.42,0.00,15.77
JC13B,16.91,17.61,0.00,17.27
JC14,13.40,12.81,0.00,13.05
JC15,11.11,12.87,0.00,12.03
JC16,15.86,16.22,0.00,16.02
JC18,18.22,18.02,0.00,18.10
JC19,15.71,16.45,22.22,16.12
ML011,15.22,17.21,0.00,16.22
ML012,17.14,18.15,0.00,17.60
ML01B,20.00,21.67,0.00,20.80
ML021,14.20,14.98,0.00,14.58
ML022,13.08,18.60,0.00,15.83
ML023,13.34,15.02,0.00,14.17
ML024,9.43,11.67,0.00,10.62
ML03,13.59,15.21,0.00,14.37
ML04A,14.05,13.33,0.00,13.65
ML04B,18.52,22.19,50.00,20.36
ML04C,11.63,10.81,0.00,11.25
ML05A,5.88,3.33,0.00,4.26
ML05B,12.98,17.19,0.00,14.93
ML05C,13.17,15.25,22.22,14.29
ML06A,7.08,8.91,0.00,8.06
ML06B,10.47,12.97,25.00,11.90
ML071,17.24,14.29,0.00,15.89
ML072,14.80,16.21,50.00,15.58
ML07A,16.17,13.88,0.00,14.98
MP01,23.31,29.53,0.00,26.53
PA01,10.84,14.67,0.00,13.03
RW01,21.70,23.69,25.00,22.78
RW02,20.92,20.66,0.00,20.75
RW03,15.99,16.98,11.11,16.52
RW04,21.50,24.72,0.00,23.04
RW05,11.11,11.34,0.00,11.22
RW06,18.26,18.44,0.00,18.30
RW07A,6.05,8.78,0.00,7.56
RW07B,10.05,13.94,33.33,12.14
RW08,25.52,25.08,0.00,25.23
RW09,16.89,19.50,11.11,18.19
RW10,27.32,26.64,16.67,26.95
RW11A,17.09,18.22,0.00,17.67
RW12,19.36,21.53,9.09,20.49
RW13,22.06,22.14,14.29,22.09
RW16,21.75,22.46,50.00,22.19
RW17,17.45,19.35,11.11,18.45
RW19,16.87,17.63,0.00,17.23
RW20,20.70,22.43,0.00,21.59
RW21,18.73,16.96,0.00,17.77
RW22A,9.42,10.34,15.38,9.95
SC01A,22.22,15.38,0.00,18.18
SC01B,26.82,33.30,0.00,30.43
SC01C,26.29,36.77,25.00,31.98
SC01D,4.03,13.30,0.00,9.79
SC02,32.16,40.48,0.00,36.71
SC04,20.59,25.81,0.00,23.34
SC05A,14.23,18.07,0.00,16.47
SC05B,19.56,22.53,25.00,21.30
SC05D,13.64,22.20,0.00,18.54
SC05E,20.30,26.65,0.00,23.93
SC07A,16.23,20.31,0.00,18.52
SC07C,25.00,6.25,0.00,14.29
SC08B,13.36,20.12,0.00,17.16
SC08C,12.00,24.53,0.00,20.51
SC08D,10.04,19.59,0.00,15.20
SC08E,9.77,14.86,0.00,12.78
SC08F,8.60,14.75,0.00,12.15
SC08G,0.00,0.00,0.00,0.00
SC08H,0.00,0.00,0.00,0.00
SC09A,12.62,15.84,0.00,14.52
SC09B,14.63,23.45,0.00,19.67
SC09C,10.86,17.72,0.00,14.67
SC10,6.16,8.86,0.00,7.62
SC11A,13.32,22.79,0.00,18.60
SC11B,15.88,21.03,0.00,18.62
SC13,16.24,21.27,0.00,19.04
SC14A,10.91,14.12,0.00,12.73
SC14B,1.35,3.29,0.00,1.91
SC15,16.81,23.12,0.00,20.45
SC16A,22.49,30.14,25.00,26.85
SC16B,60.00,30.00,0.00,40.00
SC17A,19.23,17.50,0.00,18.18
SC17B,0.00,0.00,0.00,0.00
SC17C,18.65,22.07,0.00,20.57
SC18A,12.43,19.84,0.00,17.38
SC18B,19.18,26.59,0.00,23.21
SC18C,26.27,37.32,33.33,32.37
SC19A,21.35,31.78,0.00,27.04
SC19B,15.74,22.84,0.00,19.65
SC20,27.45,33.31,0.00,30.68
SC211,14.31,19.90,0.00,17.50
SC212,9.43,13.62,12.50,11.90
SC23A,12.22,18.00,11.11,15.53
SC23B,14.93,19.71,0.00,17.60
SC23C,12.48,18.27,0.00,15.73
SC27,17.53,23.61,0.00,20.86
SC29A,12.68,20.19,0.00,16.76
SC30A,19.61,33.33,0.00,28.15
SC30B,14.41,17.33,0.00,16.03
SS01,23.45,23.57,11.11,23.49
SS02A,18.43,18.80,25.00,18.65
SS02B,14.51,16.90,0.00,15.90
SS03,21.86,23.94,0.00,22.97
SS04,13.80,16.86,10.00,15.48
SS05,29.72,29.36,0.00,29.52
SS06,24.03,25.55,25.00,24.82
SS07A,24.23,26.30,100.0,25.54
SS07B,15.58,21.33,0.00,18.58
SS07C,16.19,15.35,0.00,15.54
SS08A,12.11,13.99,0.00,13.05
SS08B,16.52,24.66,0.00,20.77
SS08C,12.46,13.22,0.00,12.89
SS08D,9.53,16.06,0.00,13.05
SS09A,24.11,26.02,0.00,25.07
SS09B,23.59,26.46,0.00,25.01
SS11A,15.67,16.11,9.09,15.89
SS11B,12.69,16.74,10.00,14.76
SS11C,7.86,9.03,0.00,8.45
SS11D,15.91,18.18,0.00,17.11
SS12,21.51,20.89,22.22,21.18
SS13A,17.78,19.38,25.00,18.64
SS13B,10.66,12.90,0.00,11.90
SS14,23.46,23.08,0.00,23.21
SS15A,7.17,9.30,0.00,8.36
SS15B,8.78,13.34,0.00,11.42
SS16,28.70,32.44,40.00,30.63
SS17,16.79,16.73,14.29,16.76
SS18A,25.65,25.14,0.00,25.34
SS18B,22.50,20.00,0.00,21.25
SS19A,10.99,12.06,0.00,11.56
SS19B,12.63,13.08,0.00,12.86
SS20,9.67,13.05,0.00,11.39
SS22,16.43,14.65,10.00,15.42
SS26,7.65,10.25,12.50,9.15
SS29A,14.75,15.47,11.11,15.12
SS31,18.56,21.58,0.00,20.22
UC01A,6.01,11.04,0.00,8.95
UC01B,5.88,8.82,0.00,7.61
UC01D,0.00,0.00,0.00,0.00
UC01E,19.59,20.00,0.00,19.82
UC02A,10.48,16.71,16.67,14.21
UC02B,11.76,5.88,0.00,8.82
UC031,12.86,15.89,0.00,14.73
UC032,11.00,21.15,0.00,17.19
TOTAL,15.15,18.19,7.74,16.74
