,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
29,0.0,64.13,0.0,0.0,0.0,66.23,0.0,65.19
30,50.0,68.8,50.0,50.0,50.0,71.83,50.0,70.35
31,100.0,65.86,100.0,100.0,100.0,69.41,100.0,67.72
32,42.86,41.58,42.86,42.86,42.86,48.0,42.86,44.9
33,50.0,62.63,50.0,50.0,50.0,65.96,50.0,64.35
34,50.0,62.82,50.0,50.0,50.0,68.26,50.0,65.72
35,60.0,54.46,60.0,60.0,60.0,59.9,60.0,57.45
36,50.0,62.8,50.0,50.0,50.0,67.98,50.0,65.51
37,,53.01,,,,58.87,,56.14
38,63.64,45.44,63.64,63.64,63.64,56.33,63.64,51.3
39,40.0,38.1,40.0,40.0,40.0,43.72,40.0,41.23
40,100.0,65.01,100.0,100.0,100.0,67.2,100.0,66.15
41,50.0,63.61,50.0,50.0,50.0,65.84,50.0,64.73
42,66.67,63.47,66.67,66.67,66.67,63.03,66.67,63.25
43,50.0,65.6,50.0,50.0,50.0,69.26,50.0,67.47
44,0.0,56.08,0.0,0.0,0.0,61.83,0.0,59.02
45,50.0,55.99,50.0,50.0,50.0,64.87,50.0,61.03
46,50.0,67.89,50.0,50.0,50.0,69.93,50.0,68.94
47,80.0,65.62,80.0,80.0,80.0,67.5,80.0,66.62
48,80.0,63.52,80.0,80.0,80.0,65.63,80.0,64.61
49,,0.0,,,,,,0.0
50,25.0,49.72,25.0,25.0,25.0,53.39,25.0,51.69
51,50.0,52.2,50.0,50.0,50.0,56.49,50.0,54.43
52,33.33,45.05,33.33,33.33,33.33,54.55,33.33,50.6
53,50.0,52.35,50.0,50.0,50.0,56.68,50.0,54.65
54,12.5,57.48,12.5,12.5,12.5,62.17,12.5,59.92
55,,62.23,,,,68.27,,65.33
56,,64.47,,,,68.82,,66.74
57,57.14,64.83,57.14,57.14,57.14,66.76,57.14,65.84
58,71.43,66.46,71.43,71.43,71.43,69.63,71.43,68.08
59,66.67,64.67,66.67,66.67,66.67,67.46,66.67,66.1
60,66.67,61.02,66.67,66.67,66.67,67.78,66.67,64.67
61,50.0,67.65,50.0,50.0,50.0,71.48,50.0,69.63
62,28.57,64.08,28.57,28.57,28.57,66.73,28.57,65.38
63,60.0,67.62,60.0,60.0,60.0,70.9,60.0,69.31
64,100.0,63.41,100.0,100.0,100.0,68.07,100.0,65.87
65,50.0,53.2,50.0,50.0,50.0,62.39,50.0,58.2
66,0.0,48.05,0.0,0.0,0.0,53.72,0.0,51.05
67,33.33,58.68,33.33,33.33,33.33,64.37,33.33,61.55
68,0.0,65.47,0.0,0.0,0.0,69.85,0.0,67.69
69,33.33,69.86,33.33,33.33,33.33,73.49,33.33,71.62
70,50.0,54.33,50.0,50.0,50.0,63.94,50.0,59.51
71,80.0,64.65,80.0,80.0,80.0,66.04,80.0,65.38
72,60.0,63.05,60.0,60.0,60.0,68.43,60.0,65.96
73,0.0,68.19,0.0,0.0,0.0,71.11,0.0,69.71
74,75.0,64.57,75.0,75.0,75.0,67.77,75.0,66.25
75,46.67,40.65,46.67,46.67,46.67,44.96,46.67,42.94
76,50.0,71.25,50.0,50.0,50.0,72.2,50.0,71.75
77,60.0,55.17,60.0,60.0,60.0,60.67,60.0,58.19
78,20.0,53.09,20.0,20.0,20.0,60.58,20.0,57.56
79,0.0,76.68,0.0,0.0,0.0,77.73,0.0,77.21
80,100.0,59.37,100.0,100.0,100.0,63.05,100.0,61.44
81,,69.66,,,,70.41,,70.06
82,33.33,46.74,33.33,33.33,33.33,54.87,33.33,51.3
83,33.33,35.57,33.33,33.33,33.33,43.23,33.33,39.79
84,75.0,41.26,75.0,75.0,75.0,48.72,75.0,45.37
85,75.0,64.79,75.0,75.0,75.0,67.62,75.0,66.34
86,45.45,34.99,45.45,45.45,45.45,40.48,45.45,37.98
87,0.0,58.68,0.0,0.0,0.0,60.74,0.0,59.65
88,50.0,54.09,50.0,50.0,50.0,59.19,50.0,56.75
89,55.56,65.38,55.56,55.56,55.56,67.18,55.56,66.29
90,40.0,64.1,40.0,40.0,40.0,68.89,40.0,66.65
91,28.57,69.96,28.57,28.57,28.57,70.38,28.57,70.08
92,100.0,56.95,100.0,100.0,100.0,60.52,100.0,58.89
93,44.44,55.55,44.44,44.44,44.44,61.27,44.44,58.78
94,50.0,50.05,50.0,50.0,50.0,57.07,50.0,53.88
95,33.33,59.21,33.33,33.33,33.33,61.67,33.33,60.49
96,37.5,60.69,37.5,37.5,37.5,62.98,37.5,61.87
97,0.0,68.94,0.0,0.0,0.0,73.09,0.0,71.01
98,88.89,53.71,88.89,88.89,88.89,62.35,88.89,58.54
99,14.29,39.22,14.29,14.29,14.29,49.13,14.29,44.67
100,16.67,54.27,16.67,16.67,16.67,62.02,16.67,58.47
101,50.0,63.2,50.0,50.0,50.0,69.34,50.0,66.41
102,0.0,48.39,0.0,0.0,0.0,61.23,0.0,55.32
103,40.0,56.73,40.0,40.0,40.0,60.33,40.0,58.64
104,50.0,64.12,50.0,50.0,50.0,66.59,50.0,65.37
105,33.33,70.36,33.33,33.33,33.33,70.58,33.33,70.44
106,57.14,65.22,57.14,57.14,57.14,65.75,57.14,65.47
107,66.67,63.38,66.67,66.67,66.67,66.96,66.67,65.2
108,50.0,59.92,50.0,50.0,50.0,59.34,50.0,59.62
109,100.0,60.3,100.0,100.0,100.0,66.0,100.0,63.53
110,23.08,47.89,23.08,23.08,23.08,59.01,23.08,54.1
111,33.33,54.27,33.33,33.33,33.33,63.79,33.33,59.56
112,75.0,56.97,75.0,75.0,75.0,60.48,75.0,58.75
113,50.0,64.39,50.0,50.0,50.0,67.4,50.0,65.9
114,25.0,37.82,25.0,25.0,25.0,52.79,25.0,46.39
115,50.0,66.72,50.0,50.0,50.0,70.49,50.0,68.57
116,71.43,66.47,71.43,71.43,71.43,68.21,71.43,67.36
117,50.0,62.56,50.0,50.0,50.0,66.97,50.0,64.84
118,50.0,67.7,50.0,50.0,50.0,68.99,50.0,68.32
119,33.33,63.68,33.33,33.33,33.33,66.4,33.33,65.02
120,50.0,63.77,50.0,50.0,50.0,68.53,50.0,66.24
121,66.67,52.0,66.67,66.67,66.67,54.3,66.67,53.28
122,42.86,44.66,42.86,42.86,42.86,52.43,42.86,48.95
123,75.0,46.81,75.0,75.0,75.0,56.61,75.0,52.51
124,63.64,55.37,63.64,63.64,63.64,60.47,63.64,58.19
125,44.44,63.66,44.44,44.44,44.44,65.28,44.44,64.53
126,57.14,50.99,57.14,57.14,57.14,58.8,57.14,55.21
127,40.0,62.31,40.0,40.0,40.0,66.55,40.0,64.6
128,22.22,65.93,22.22,22.22,22.22,70.07,22.22,68.14
129,0.0,70.42,0.0,0.0,0.0,73.35,0.0,71.84
130,50.0,62.26,50.0,50.0,50.0,65.09,50.0,63.66
131,50.0,61.74,50.0,50.0,50.0,62.45,50.0,62.11
132,100.0,58.13,100.0,100.0,100.0,64.78,100.0,61.73
133,37.5,41.46,37.5,37.5,37.5,50.76,37.5,47.23
134,45.45,45.73,45.45,45.45,45.45,51.82,45.45,49.08
135,33.33,68.19,33.33,33.33,33.33,70.69,33.33,69.42
136,66.67,64.72,66.67,66.67,66.67,65.79,66.67,65.28
137,100.0,51.99,100.0,100.0,100.0,58.65,100.0,55.58
138,80.0,49.24,80.0,80.0,80.0,54.59,80.0,52.21
139,28.57,56.53,28.57,28.57,28.57,59.26,28.57,58.04
140,40.0,63.74,40.0,40.0,40.0,66.04,40.0,64.95
141,50.0,57.15,50.0,50.0,50.0,64.53,50.0,61.05
142,50.0,65.83,50.0,50.0,50.0,69.83,50.0,67.82
143,48.86,56.81,48.86,48.86,48.86,61.49,48.86,59.31
