PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HARRISON 01,7.69,1.12,0.00,0.00,9.09,16.08,2.42,13.94
HIGHTOWER 01,4.17,3.19,7.07,0.00,5.48,16.40,5.79,14.31
HAYES 01,5.13,2.77,0.99,0.00,6.78,11.25,2.71,9.32
KENNESAW 1A,0.00,0.43,0.83,0.00,0.00,8.71,0.71,5.69
KENNESAW 2A,4.48,1.11,1.90,0.00,4.17,8.57,1.62,6.21
KENNESAW 3A,1.49,0.95,0.81,0.00,0.81,5.35,0.21,3.06
KENNESAW 4A,2.06,0.49,2.04,0.00,3.08,8.67,2.35,6.15
KENNESAW 5A,0.78,0.51,1.69,0.00,1.87,7.90,1.09,5.27
KELL 01,7.14,0.71,3.17,0.00,12.00,9.62,5.13,8.49
KEMP 01,0.00,0.00,7.41,0.00,0.00,16.16,5.00,14.22
KEMP 02,1.49,3.17,1.30,0.00,2.00,16.35,4.57,12.81
KEMP 03,3.64,1.64,0.00,0.00,7.69,14.12,3.35,12.13
LASSITER 01,0.70,3.21,0.81,0.00,2.63,13.56,5.26,11.21
LINDLEY 01,1.75,1.39,1.01,0.00,1.98,6.98,0.38,3.71
LOST MOUNTAIN 01,0.00,2.27,5.17,50.00,0.00,13.03,4.55,10.81
LOST MOUNTAIN 02,6.67,0.00,2.00,0.00,4.35,10.44,0.49,9.14
LOST MOUNTAIN 03,3.12,2.16,1.19,20.00,3.92,10.91,4.42,9.00
LOST MOUNTAIN 04,0.00,1.68,0.00,0.00,0.00,11.67,1.81,9.22
LEWIS 01,10.53,2.66,0.00,0.00,0.00,9.55,3.66,7.95
MABLETON 01,3.39,0.74,0.00,0.00,4.00,9.00,0.95,4.44
MABLETON 02,0.00,0.17,0.67,0.00,2.08,10.14,1.34,3.94
MABLETON 03,0.00,0.94,2.52,0.00,3.17,12.27,0.00,7.77
MABLETON 04,0.00,4.22,4.17,0.00,7.41,14.84,2.04,11.97
MABRY 01,0.00,8.00,15.79,0.00,5.00,13.09,4.48,12.38
MACLAND 01,1.59,0.74,0.00,0.00,1.43,10.73,1.42,4.18
MURDOCK 01,2.17,1.92,3.88,0.00,3.28,18.33,4.00,15.43
MCEACHERN 01,0.00,0.56,0.00,0.00,2.38,13.59,0.68,7.42
MCCLESKEY 01,6.06,1.57,0.00,0.00,0.00,15.87,8.33,13.82
MCCLURE 01,11.11,2.96,0.00,0.00,0.00,11.27,2.00,9.57
MARIETTA 1A,2.33,0.24,0.00,0.00,0.00,7.95,0.63,3.03
MARIETTA 2A,15.79,3.59,7.89,0.00,3.85,23.35,2.63,20.08
MARIETTA 2B,4.35,1.03,2.27,0.00,3.85,24.81,3.16,12.94
MARIETTA 3A,3.57,0.92,1.24,0.00,4.55,17.65,2.34,9.86
MARIETTA 4A,0.00,5.26,16.67,100.0,8.33,32.34,18.06,30.63
MARIETTA 4B,0.00,1.28,1.75,0.00,4.76,14.02,5.88,10.78
MARIETTA 4C,0.00,1.37,11.11,0.00,4.44,21.44,3.28,17.41
MARIETTA 5A,0.00,0.73,0.00,0.00,0.00,12.11,0.45,4.21
MARIETTA 5B,1.96,0.88,0.77,0.00,1.72,3.36,0.00,1.65
MARIETTA 6A,2.63,0.09,0.83,0.00,0.00,5.91,0.45,2.34
MARIETTA 6B,3.82,1.50,4.44,0.00,3.39,14.37,2.37,10.26
MARIETTA 7A,0.00,0.13,0.00,0.00,1.08,5.39,0.00,1.29
MARS HILL 01,6.45,0.97,0.00,0.00,5.26,7.42,3.41,6.53
MARS HILL 02,0.00,1.36,1.16,0.00,0.00,7.18,2.67,5.34
MT BETHEL 01,3.97,4.81,3.90,0.00,3.39,17.50,7.10,15.73
MT BETHEL 03,1.46,3.23,3.77,0.00,8.16,17.37,2.96,14.60
MT BETHEL 04,3.60,7.45,5.41,0.00,5.36,22.54,4.49,19.85
NORTH COBB 01,1.45,0.99,1.82,25.00,2.17,9.20,1.15,6.30
NICKAJACK 01,1.72,0.50,0.00,0.00,1.12,4.16,0.77,2.12
NORTON PARK 01,3.23,0.54,0.00,0.00,5.88,11.69,0.82,6.47
NICHOLSON 01,0.00,1.22,0.00,0.00,0.00,8.58,0.65,6.71
OAKDALE 01,2.00,1.23,1.28,0.00,9.33,10.08,2.60,7.09
OREGON 01,6.67,2.16,0.00,0.00,7.69,17.19,5.48,13.87
OREGON 02,3.49,0.32,0.00,0.00,2.34,11.14,0.93,3.97
OREGON 03,1.92,0.47,0.78,0.00,0.00,9.01,0.94,3.81
OREGON 04,4.17,0.87,0.74,0.00,0.00,11.20,0.80,4.31
OREGON 05,0.00,2.91,1.19,0.00,5.00,12.16,2.93,8.03
PEBBLEBROOK 01,0.00,0.69,1.10,0.00,2.56,9.17,1.19,2.62
POWERS FERRY 01,3.09,1.20,2.22,0.00,4.48,14.55,0.99,11.07
PINE MOUNTAIN 01,0.00,3.11,2.99,0.00,6.67,13.34,5.00,11.32
PINE MOUNTAIN 02,7.41,1.41,3.64,0.00,8.82,21.28,9.21,18.86
POST OAK 01,1.12,1.10,2.78,0.00,7.89,12.39,3.09,10.73
POPE 01,1.50,2.67,7.35,0.00,6.00,17.06,1.10,13.92
PALMER 01,1.41,1.44,7.14,0.00,2.63,11.49,2.05,8.99
POWDER SPRINGS 1A,2.50,0.54,0.00,0.00,0.00,9.68,1.15,4.70
POWDER SPRINGS 2A,7.14,0.21,0.00,0.00,1.69,8.45,0.58,2.38
POWDER SPRINGS 3A,3.12,0.30,0.88,0.00,0.00,10.36,1.32,4.11
PITNER 01,2.13,0.31,1.19,0.00,6.00,7.74,0.51,6.00
ROCKY MOUNT 01,1.44,2.62,2.99,0.00,7.27,13.02,4.15,10.82
RIVERSIDE 01,0.00,0.14,0.00,0.00,0.00,8.03,0.00,0.71
ROSWELL 01,1.54,2.16,1.06,0.00,8.33,14.53,4.50,12.91
ROSWELL 02,2.44,6.48,6.90,0.00,11.54,16.17,6.25,14.20
SANDY PLAINS 01,3.65,2.80,1.16,14.29,3.28,14.35,0.57,11.07
SHALLOWFORD FALLS 01,3.77,5.32,0.00,0.00,4.44,14.38,2.27,12.36
SIMPSON 01,3.12,4.40,2.50,0.00,0.00,10.69,2.50,9.09
SEWELL MILL 01,2.71,3.78,4.88,25.00,3.70,17.94,4.63,13.85
SEWELL MILL 03,0.00,0.92,2.78,0.00,2.68,13.90,1.03,8.44
SMYRNA 1A,0.00,0.52,1.03,0.00,4.12,8.69,0.32,3.53
SMYRNA 2A,1.00,0.74,1.70,0.00,0.00,6.56,0.72,3.25
SMYRNA 3A,2.68,0.39,1.05,0.00,3.49,8.40,0.86,5.01
SMYRNA 4A,0.85,1.28,1.64,0.00,5.68,14.03,2.89,9.86
SMYRNA 5A,1.28,0.77,0.71,0.00,1.37,9.80,2.82,5.06
SMYRNA 6A,9.71,1.07,4.88,0.00,6.30,12.94,2.60,8.83
SMYRNA 7A,1.75,1.77,2.13,0.00,2.68,6.51,2.63,4.34
SOPE CREEK 01,8.06,7.09,10.00,0.00,12.50,25.15,3.57,22.28
SOPE CREEK 02,1.82,2.58,5.45,12.50,5.13,17.04,4.29,13.26
SOPE CREEK 03,2.83,2.16,1.89,0.00,12.70,18.01,1.66,15.02
SWEETWATER 01,0.00,0.70,0.00,0.00,0.00,9.48,0.79,4.94
SWEETWATER 02,0.00,0.18,0.00,0.00,0.00,8.67,1.08,2.82
TERRELL MILL 01,4.24,0.52,0.49,0.00,2.94,15.78,0.00,6.62
TIMBER RIDGE 01,2.06,1.59,3.33,0.00,5.26,17.88,3.51,15.81
VAUGHAN 01,0.00,0.71,2.13,0.00,10.71,10.04,1.27,8.50
VININGS 01,0.00,0.69,2.22,0.00,6.90,12.36,0.51,8.42
VININGS 02,2.42,0.72,0.67,0.00,0.97,7.45,0.94,4.49
VININGS 03,4.90,0.96,2.33,0.00,4.29,8.87,2.49,5.76
VININGS 04,7.14,1.02,3.12,0.00,11.76,20.59,3.72,16.24
WADE GREEN 02,0.93,0.77,0.54,0.00,3.90,7.68,2.35,5.08
WILLEO 01,0.00,4.92,2.78,0.00,6.82,10.67,1.38,9.53
TOTAL,2.38,0.88,1.61,2.29,3.51,12.74,2.07,8.17
