PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COLUMBIA ELEM,0.00,3.02,0.00,0.00,0.00,6.82,3.85,3.12
CEDAR GROVE ELEM,0.00,4.92,0.00,0.00,3.85,1.41,4.67,4.80
CHAMBLEE,1.56,1.07,1.94,0.00,6.38,3.65,0.00,2.63
CANDLER-MURPHEY,0.00,10.92,0.00,0.00,2.86,8.37,5.33,10.04
CHAPEL HILL ELEM,0.00,8.09,0.00,0.00,3.03,5.66,2.53,7.60
CHESNUT ELEM,0.00,0.63,0.00,0.00,0.00,0.73,0.33,0.58
CLAIREMONT WEST,1.06,8.61,2.13,0.00,2.00,6.07,2.41,5.76
CLAIRMONT ROAD,0.80,3.44,1.41,0.00,3.08,2.96,0.00,2.62
CLARKSTON,1.44,2.64,3.39,6.67,1.59,10.94,1.63,3.55
CLIFTON,0.00,7.51,0.00,0.00,0.00,13.04,4.76,7.42
COLUMBIA MIDDLE,0.00,4.33,0.00,0.00,0.00,7.69,2.72,4.19
CROSS KEYS HIGH,1.30,1.61,0.00,0.00,0.00,3.22,0.69,2.45
CROSSROADS,0.00,7.69,0.00,0.00,2.63,3.03,1.72,6.97
CANDLER,0.00,3.20,0.00,0.00,5.26,1.24,1.81,2.79
CEDAR GROVE MIDDLE,33.33,4.23,0.00,0.00,11.76,7.41,1.01,4.18
CEDAR GROVE SOUTH,0.00,4.07,0.00,0.00,0.00,5.26,0.40,3.76
COVINGTON HWY,0.00,1.39,0.00,0.00,0.00,3.33,0.00,1.34
COVINGTON,8.70,1.86,0.00,0.00,0.00,8.82,1.04,3.34
CLAIREMONT EAST,2.74,3.87,2.27,0.00,2.22,4.85,2.05,4.44
CORALWOOD,0.96,6.35,0.00,0.00,0.00,4.13,1.92,3.92
CHAMBLEE 2,2.83,0.66,3.28,0.00,0.00,3.26,0.82,2.65
DORAVILLE NORTH,0.00,1.56,0.00,0.00,0.00,0.83,0.59,0.77
DORAVILLE SOUTH,2.99,2.50,0.00,0.00,0.00,6.55,0.82,4.16
DRESDEN ELEM,0.30,1.27,0.00,0.00,1.18,2.36,0.67,1.57
DUNAIRE ELEM,4.17,11.14,3.33,0.00,5.26,16.78,1.35,10.81
DUNWOODY,0.00,0.20,0.00,0.00,0.00,0.52,0.00,0.34
DUNWOODY HIGH,0.00,2.56,0.00,0.00,0.00,0.54,0.00,0.52
DRUID HILLS HIGH,0.00,0.89,0.00,0.00,1.28,2.59,0.00,1.93
DUNWOODY LIBRARY,0.00,0.00,0.00,0.00,0.00,0.52,0.57,0.48
EAST LAKE,3.57,4.44,0.00,0.00,3.23,2.21,0.90,3.31
EMBRY HILLS,0.96,2.16,0.00,0.00,0.00,7.65,0.67,5.32
EPWORTH,0.00,3.78,1.54,0.00,1.49,2.87,1.30,2.68
EVANSDALE ELEM,0.00,1.45,1.08,0.00,0.00,8.12,0.73,4.74
EMORY SOUTH,0.00,2.72,1.64,0.00,0.00,1.83,0.88,1.67
EMORY ROAD,0.00,0.72,0.00,0.00,0.00,1.21,0.00,0.82
FAIRINGTON ELEM,0.00,4.77,0.00,0.00,0.00,7.04,0.80,4.37
FERNBANK ELEM,2.04,1.43,3.23,0.00,0.00,5.05,1.94,4.56
FLAT SHOALS ELEM,0.00,4.90,0.00,0.00,0.00,3.92,3.12,4.68
FLAT SHOALS PARKWAY,0.00,9.76,0.00,0.00,8.82,6.90,5.56,9.38
FLAT ROCK ELEM,0.00,11.62,20.00,0.00,3.23,3.39,5.86,10.86
FLAT SHOALS,0.00,6.04,0.00,0.00,8.33,8.11,0.00,5.67
FLAKES MILL FIRE,0.00,5.60,0.00,0.00,4.55,0.00,1.80,5.21
FLAT SHOALS LIBRARY,100.0,4.08,7.14,0.00,0.00,3.77,0.60,3.84
FREEDOM MIDDLE,0.00,8.28,4.26,0.00,0.00,10.22,3.18,7.78
GLENNWOOD,0.00,5.35,0.00,0.00,0.00,5.25,2.12,4.64
GLENHAVEN,0.00,6.14,0.00,0.00,0.00,4.35,3.03,5.47
GRESHAM ROAD,0.00,4.28,0.00,0.00,2.56,1.63,1.43,3.46
GEORGETOWN SQ,0.00,1.06,0.96,0.00,0.00,0.47,0.16,0.53
GLENWOOD ROAD,0.00,4.25,0.00,0.00,0.00,3.57,0.00,3.77
HAMBRICK ELEM,1.53,8.84,0.00,0.00,1.72,12.08,1.88,7.94
HAWTHORNE ELEM,0.00,1.23,0.90,0.00,1.11,4.01,0.47,2.51
HENDERSON MILL ELEM,1.49,3.12,0.00,0.00,0.00,10.51,1.98,7.52
HUNTLEY HILLS ELEM,0.00,1.08,0.00,0.00,1.19,3.45,0.27,1.92
HUGH HOWELL,0.00,10.42,10.53,0.00,0.00,3.75,2.94,5.34
NARVIE J HARRIS ELEM,0.00,4.57,0.00,0.00,0.00,0.00,0.87,4.21
HARRIS-MARGARET,0.81,2.45,0.00,0.00,0.00,1.30,1.17,1.39
IDLEWOOD ELEM,0.94,6.63,6.67,0.00,0.00,10.39,1.05,6.78
INDIAN CREEK ELEM,1.26,4.49,0.00,0.00,1.52,14.11,1.59,5.57
JOHNSON ESTATES,0.00,4.00,0.00,0.00,0.00,1.92,2.06,1.91
JOLLY ELEM,0.47,7.16,0.00,0.00,0.99,18.11,1.58,7.95
KELLEY LAKE ELEM,0.00,6.63,0.00,0.00,4.35,2.82,1.12,6.03
KINGSLEY ELEM,0.00,6.67,2.44,0.00,0.00,0.86,0.00,0.94
KELLEY CHAPEL ROAD,0.00,11.18,0.00,0.00,0.00,7.32,1.64,10.48
KING-ML KING JR HIGH,14.29,6.30,0.00,0.00,5.17,5.26,3.68,6.08
KNOLLWOOD,0.00,4.01,4.76,0.00,0.00,3.86,2.50,3.84
KITTREDGE ELEM,3.70,3.00,3.03,0.00,10.53,9.50,4.09,8.51
LAKESIDE HIGH,0.00,2.61,0.00,0.00,0.00,4.17,1.69,3.57
LAVISTA ROAD,1.56,2.56,3.45,0.00,0.00,4.69,1.40,3.96
LAVISTA,0.00,1.41,0.00,0.00,0.00,1.99,0.45,1.48
LITHONIA,0.00,6.89,0.00,0.00,0.00,10.99,2.53,6.61
LIN-MARY LIN ELEM,1.72,2.67,0.00,0.00,0.00,1.80,0.78,1.66
LITHONIA HIGH,0.00,3.87,4.17,0.00,2.22,0.00,1.63,3.58
LIVSEY ELEM,1.30,14.56,8.11,0.00,0.00,9.43,1.04,8.56
MILLER-ELDRIDGE L,0.00,9.83,8.82,0.00,3.51,12.95,2.48,9.31
MCNAIR HIGH,0.00,4.46,0.00,0.00,1.72,0.87,0.82,2.92
MARBUT ELEM,0.00,3.96,0.00,0.00,2.08,0.00,1.39,3.69
MCNAIR,0.00,5.13,0.00,0.00,0.00,1.66,3.47,4.46
MCLENDON,1.67,2.19,2.22,0.00,0.00,12.13,4.48,7.37
MCWILLIAMS,0.00,9.67,0.00,0.00,6.67,5.26,0.69,8.88
MEDLOCK,1.54,5.00,1.79,0.00,2.38,4.02,1.27,3.73
MIDVALE ELEM,0.00,6.36,0.00,0.00,4.35,11.69,0.81,9.79
MILLER GROVE,8.33,2.59,0.00,0.00,0.00,1.35,2.26,2.50
MONTCLAIR ELEM,0.00,0.66,1.56,0.00,0.00,0.51,1.01,0.68
MONTREAL,0.00,3.10,4.55,0.00,2.86,10.82,4.83,7.22
MEADOWVIEW,0.00,5.41,4.17,0.00,3.03,0.77,1.29,4.68
MEMORIAL SOUTH,3.45,4.39,11.11,0.00,0.00,8.05,1.86,4.34
MIDWAY,0.00,2.43,3.85,25.00,2.86,3.93,0.90,2.60
MCNAIR ACADEMY,10.00,6.53,11.11,0.00,0.00,3.30,2.58,5.41
MOUNT VERNON EAST,0.00,2.11,0.00,0.00,0.00,0.52,0.00,0.52
MATHIS-BOB MATHIS,0.00,9.92,0.00,0.00,3.23,5.15,2.82,9.12
MOUNT VERNON WEST,0.00,1.00,0.00,0.00,0.00,0.61,0.00,0.52
METROPOLITAN,3.70,3.50,0.00,0.00,2.44,1.21,1.59,2.26
MONTGOMERY ELEM,2.60,3.12,3.03,0.00,2.27,14.04,4.83,11.84
MILLER GROVE ROAD,0.00,16.26,0.00,0.00,9.52,17.95,3.70,15.46
MIDVALE ROAD,0.00,1.97,0.00,0.00,0.00,4.01,0.75,2.76
MILLER GROVE HIGH,0.00,4.15,0.00,0.00,3.12,0.00,1.88,3.88
NORTH DECATUR,0.00,3.10,0.00,0.00,0.00,6.63,2.66,4.56
NORTH HAIRSTON,0.00,8.03,0.00,0.00,2.13,13.92,3.41,8.03
NORTHLAKE,0.00,5.43,0.00,0.00,0.00,4.24,1.83,3.80
NORTH PEACHTREE,0.00,1.05,0.00,0.00,0.00,0.80,0.53,0.72
OAK GROVE ELEM,0.74,3.70,0.00,0.00,2.50,4.35,1.26,3.71
OAKCLIFF ELEM,1.22,1.33,0.37,0.00,0.00,3.92,0.46,1.70
OAKHURST,0.00,3.71,0.00,0.00,3.12,3.40,0.43,3.16
OAK VIEW ELEM,0.00,3.89,0.00,0.00,1.82,3.51,0.89,3.60
PEACHCREST,0.00,3.21,0.00,0.00,0.00,4.36,1.67,3.20
PEACHTREE MIDDLE,0.00,0.75,0.00,0.00,0.00,0.58,0.00,0.50
PRINCETON ELEM,0.00,5.25,6.25,0.00,0.00,1.75,0.66,4.75
PINE LAKE,33.33,10.00,22.22,0.00,15.38,31.85,16.67,26.24
PLEASANTDALE ROAD,0.00,0.70,0.00,0.00,1.03,1.80,0.00,0.81
PONCE DE LEON,0.00,3.74,0.00,0.00,1.64,5.49,0.57,4.45
PANOLA,0.00,7.63,0.00,0.00,8.70,7.94,4.08,7.28
PANOLA WAY ELEM,0.00,4.41,0.00,0.00,0.00,5.36,1.47,4.14
PINEY GROVE,0.00,1.79,0.00,0.00,0.00,2.62,0.00,1.74
PANOLA ROAD,0.00,7.13,0.00,0.00,4.00,0.00,3.40,6.71
RAINBOW ELEM,0.00,6.30,0.00,0.00,2.22,4.12,2.02,5.89
REDAN ELEM,0.00,5.66,0.00,0.00,2.44,0.00,2.88,5.24
REHOBOTH,2.99,2.69,3.39,0.00,0.00,7.75,3.25,6.11
ROCKBRIDGE,6.25,5.26,5.56,0.00,0.00,14.81,1.67,5.94
ROCK CHAPEL ELEM,0.00,4.39,0.00,0.00,0.00,5.06,0.49,3.99
ROWLAND ELEM,5.88,4.20,0.00,0.00,0.00,5.96,3.28,4.16
REDAN-TROTTI LIBRARY,28.57,5.68,0.00,0.00,5.13,7.58,0.75,5.36
ROCKBRIDGE ROAD,0.00,10.69,9.52,0.00,4.55,5.96,4.00,9.85
ROWLAND ROAD,0.00,11.39,0.00,0.00,15.62,14.68,0.81,10.91
REDAN ROAD,0.00,5.43,0.00,0.00,4.00,5.21,1.13,5.06
ROCK CHAPEL ROAD,0.00,6.65,0.00,0.00,2.44,2.02,3.63,5.92
REDAN MIDDLE,0.00,5.58,0.00,0.00,2.78,2.73,0.62,5.00
RENFROE MIDDLE,0.00,7.44,5.56,0.00,0.00,4.79,0.83,5.02
SAGAMORE HILLS ELEM,0.00,6.67,0.00,0.00,0.00,4.53,0.57,4.04
SCOTT,0.00,2.51,2.50,0.00,2.94,3.42,0.83,2.94
SHAW-ROBERT SHAW,3.17,5.81,7.25,0.00,4.76,11.82,4.44,7.77
STONE MOUNTAIN ELEM,16.67,9.48,0.00,0.00,0.00,8.36,2.14,8.42
SILVER LAKE,2.08,2.70,0.00,0.00,5.00,5.58,2.29,4.72
SKYLAND,0.00,1.90,1.30,0.00,3.70,4.22,1.59,3.49
SNAPFINGER ELEM,0.00,10.65,0.00,0.00,0.00,7.69,1.05,9.79
SMOKE RISE,0.00,9.59,0.00,0.00,0.00,2.83,3.05,4.47
STN MTN MIDDLE,0.00,1.46,5.13,0.00,0.00,11.20,0.00,2.19
STONE MILL ELEM,0.00,1.67,0.00,0.00,0.00,8.71,0.41,2.01
SHADOW ROCK ELEM,0.00,14.60,0.00,0.00,1.49,7.96,4.00,13.36
STONEVIEW ELEM,0.00,3.90,0.00,0.00,0.00,2.54,1.40,3.47
SALEM MIDDLE,0.00,13.62,0.00,0.00,3.23,4.26,5.09,12.78
SHAMROCK,5.88,5.93,17.65,0.00,11.43,19.64,7.86,16.42
SOUTH DESHON,0.00,7.60,3.85,0.00,4.44,7.04,1.90,7.13
STONE MTN CHAMPION,0.00,5.41,2.08,0.00,1.72,11.15,1.03,5.49
STONE MTN LIBRARY,0.00,4.98,0.00,0.00,0.00,12.73,2.06,6.59
SNAPFINGER ROAD N,0.00,4.04,0.00,0.00,0.00,6.19,1.40,3.92
SNAPFINGER ROAD S,0.00,9.93,33.33,0.00,0.00,8.33,1.89,9.34
STEPHENSON MIDDLE,0.00,10.90,0.00,0.00,0.00,7.54,4.17,9.96
SOUTH HAIRSTON,0.00,10.18,4.17,0.00,10.00,14.62,3.21,9.76
STEPHENSON HIGH,0.00,9.55,0.00,0.00,1.59,6.01,3.18,8.64
TERRY MILL,0.00,4.42,0.00,0.00,0.00,1.21,1.93,3.68
TONEY ELEM,0.00,6.74,0.00,0.00,0.00,2.50,1.94,6.11
TUCKER,1.87,3.70,1.10,33.33,2.17,3.55,0.00,3.17
TILLY MILL ROAD,0.00,6.98,0.00,0.00,0.00,0.88,1.63,1.06
TUCKER LIBRARY,0.00,2.85,0.00,0.00,1.85,3.10,0.41,2.52
VALLEY BROOK,4.26,9.86,3.57,0.00,11.11,12.20,1.27,10.22
WADSWORTH,0.00,5.10,6.67,0.00,0.00,0.70,2.21,4.63
WESLEY CHAPEL,0.00,10.16,0.00,0.00,4.55,5.36,2.31,9.47
WHITEFOORD ELEM,0.00,3.18,0.00,0.00,3.33,1.12,0.92,2.00
WOODROW ROAD,0.00,7.10,0.00,0.00,3.41,3.56,3.15,6.53
WINNONA PARK ELEM,0.00,3.03,3.45,0.00,10.87,5.74,2.34,5.14
WOODRIDGE ELEM,0.00,5.78,4.35,0.00,6.90,4.17,1.74,5.36
WARREN TECH,0.00,0.83,1.47,0.00,3.57,8.09,0.00,4.58
WOODWARD,0.00,1.38,0.00,0.00,2.70,4.18,0.93,2.69
WHITE OAK,0.00,3.89,0.00,0.00,4.76,8.97,1.44,3.82
WINTERS CHAPEL,0.00,9.52,0.00,0.00,0.00,0.74,0.81,1.22
WYNBROOKE ELEM,0.00,13.14,0.00,0.00,3.92,7.73,2.90,11.66
YOUNG ROAD,0.00,8.23,0.00,0.00,2.94,10.00,0.75,7.53
TOTAL,1.01,6.01,1.26,0.74,2.12,5.03,1.68,5.07
