PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
06E,3.83,2.36,0.00,3.21
06F,3.86,3.72,0.00,3.78
06G,3.44,4.00,0.00,3.70
06H,6.24,5.38,0.00,5.77
06I,0.92,0.75,0.00,0.83
06J,3.74,3.62,0.00,3.68
06L1,4.42,6.39,0.00,5.41
06L2,7.05,5.93,0.00,6.50
06N,1.61,2.63,0.00,2.12
06Q,1.01,1.03,0.00,1.02
06R,4.79,4.61,0.00,4.71
07A,1.05,2.62,0.00,1.89
07B,1.49,1.28,0.00,1.38
07C,0.90,1.03,0.00,0.97
07D,0.76,1.60,0.00,1.19
07E,1.36,1.51,0.00,1.44
07F,1.86,1.67,0.00,1.76
07H,2.24,2.43,0.00,2.34
07J,2.43,1.86,0.00,2.12
07M,1.05,2.05,0.00,1.58
07N,1.00,0.85,0.00,0.92
08A,2.14,1.99,0.00,2.05
08B,1.04,1.03,0.00,1.03
08C,1.43,0.82,0.00,1.12
08D,0.57,0.56,0.00,0.57
08E,2.90,3.07,0.00,2.98
08F1,1.34,1.63,0.00,1.49
08G,2.22,2.97,0.00,2.65
08H,2.23,2.61,0.00,2.43
08J,1.86,2.24,0.00,2.05
08K,1.11,1.04,0.00,1.07
08L,2.53,3.02,0.00,2.80
08M,1.72,2.32,0.00,2.03
08N1,1.30,1.88,0.00,1.60
08N2,2.71,3.32,0.00,3.09
08P,1.61,1.52,0.00,1.57
09A,2.28,4.36,0.00,3.39
09B,3.79,4.35,0.00,4.11
09C,11.28,14.62,0.00,13.21
09D,3.98,8.07,0.00,6.16
09E,3.33,4.71,0.00,4.11
09F,2.16,1.90,20.00,2.04
09G,2.06,1.58,0.00,1.80
09H,0.53,1.89,0.00,1.15
09I,2.95,6.36,0.00,4.62
09K,3.00,4.49,20.00,3.92
09M,3.14,3.93,0.00,3.55
10A,12.88,17.07,0.00,15.34
10B,18.41,23.49,0.00,21.38
10C,4.01,10.01,0.00,7.99
10D,8.17,11.35,0.00,10.10
10E,12.63,20.37,33.33,17.28
10F,11.16,17.00,0.00,14.55
10G,21.47,24.79,0.00,23.39
10H1,9.34,11.82,0.00,10.64
10H2,8.46,13.76,0.00,11.67
10I,17.42,22.55,0.00,20.33
10J,5.56,11.55,0.00,8.71
10K,13.71,18.74,0.00,16.53
10M,5.50,9.91,0.00,7.84
10P,8.13,11.91,0.00,10.30
10R,3.50,11.16,0.00,8.28
11B,11.30,15.39,0.00,13.66
11C,15.19,18.16,0.00,16.87
11E1,10.10,9.95,0.00,10.02
11E2,12.33,18.64,0.00,15.76
11E3,3.61,5.78,0.00,4.91
11G,3.94,6.42,0.00,5.43
11H,10.60,14.57,0.00,12.81
11J,11.76,16.08,0.00,14.26
11K,12.56,20.25,0.00,16.82
11M,9.16,10.39,0.00,9.89
11N,12.74,18.70,0.00,16.19
11P,8.58,14.43,0.00,12.36
11R,4.39,5.95,14.29,5.34
12A,5.64,8.56,0.00,7.21
12D,2.50,3.29,0.00,2.95
12E1,4.11,6.51,0.00,5.44
12F,7.00,7.51,0.00,7.28
12G,14.67,17.96,0.00,16.37
12H,4.62,5.72,0.00,5.26
12I,5.66,10.53,0.00,8.46
12J,2.16,4.83,0.00,3.77
12K,2.62,4.37,0.00,3.55
12L,7.11,7.85,0.00,7.53
12M,5.67,6.11,20.00,5.96
12N,5.62,4.89,0.00,5.23
12S,4.94,9.49,0.00,7.48
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
AP01A,0.10,0.45,0.00,0.28
AP01B,0.49,0.41,0.00,0.44
AP01C,0.35,0.26,0.00,0.30
AP01D,0.26,0.46,0.00,0.36
AP021,0.53,0.76,0.00,0.66
AP022,0.67,1.24,0.00,1.00
AP02B,0.69,0.77,0.00,0.74
AP03,0.28,0.60,0.00,0.47
AP04A,1.34,1.69,0.00,1.53
AP04B,0.00,1.52,0.00,0.77
AP05,0.46,0.48,0.00,0.47
AP06,0.11,0.22,0.00,0.16
AP07A,0.59,0.72,0.00,0.66
AP07B,0.55,0.55,0.00,0.55
AP09A,0.29,0.66,0.00,0.48
AP09B,0.00,0.49,0.00,0.25
AP10,0.60,0.58,0.00,0.59
AP12A,0.00,0.48,0.00,0.29
AP12B,0.00,0.47,0.00,0.25
AP12C,0.73,1.19,0.00,0.98
AP13,0.72,0.56,0.00,0.63
AP14,0.73,0.76,0.00,0.74
CH01,0.79,1.41,0.00,1.11
CH02,2.83,7.37,0.00,5.13
CH03,2.07,2.29,0.00,2.19
CH04A,1.72,2.29,0.00,2.02
CH05,1.03,2.15,0.00,1.58
CP011,7.09,6.34,0.00,6.67
CP012,5.66,7.89,0.00,6.89
CP01B,2.12,2.58,0.00,2.37
CP02,3.88,6.40,0.00,5.19
CP04,0.00,2.20,0.00,1.46
CP051,10.53,18.98,0.00,15.02
CP05B,7.02,4.88,0.00,5.76
CP06A,2.30,3.16,0.00,2.72
CP07A,1.96,1.67,0.00,1.80
CP081,2.29,2.13,0.00,2.19
CP083,0.00,0.53,0.00,0.31
CP08A,1.19,1.30,0.00,1.26
EP01,5.50,7.86,0.00,6.76
EP02,6.57,9.51,0.00,8.18
EP03,11.01,16.54,0.00,14.10
EP04,6.35,8.30,0.00,7.48
FA01A,3.78,5.63,18.18,4.86
FA01B,3.77,5.43,0.00,4.79
HP01,5.11,6.16,0.00,5.64
JC01,0.30,0.87,0.00,0.59
JC02,0.12,0.70,0.00,0.44
JC03A,0.37,0.33,0.00,0.35
JC03B,0.28,0.27,0.00,0.28
JC04A,0.58,0.91,0.00,0.75
JC04B,0.88,0.00,0.00,0.37
JC05,0.29,0.60,0.00,0.45
JC06,0.37,0.27,0.00,0.32
JC07,0.55,0.69,0.00,0.62
JC08,0.98,0.63,0.00,0.79
JC09,0.44,0.88,0.00,0.67
JC10,0.99,1.37,0.00,1.20
JC11,0.50,0.39,0.00,0.44
JC12,1.16,1.01,0.00,1.08
JC13A,0.19,0.00,0.00,0.09
JC13B,1.92,2.01,0.00,1.97
JC14,0.74,0.76,0.00,0.75
JC15,1.42,1.58,0.00,1.51
JC16,0.83,1.12,0.00,0.98
JC18A,0.50,0.54,0.00,0.52
JC19,1.19,1.46,0.00,1.34
ML011,0.37,0.43,0.00,0.40
ML012,0.41,0.40,0.00,0.41
ML01B,0.00,0.00,0.00,0.00
ML021,0.24,0.24,0.00,0.24
ML022,0.00,0.00,0.00,0.00
ML023,0.15,0.14,0.00,0.14
ML024,0.00,0.00,0.00,0.00
ML03,0.31,0.36,0.00,0.34
ML04A,0.12,0.23,0.00,0.18
ML04B,0.49,0.70,0.00,0.59
ML04C,0.00,0.00,0.00,0.00
ML05A,0.00,0.00,0.00,0.00
ML05B,1.60,1.01,0.00,1.29
ML05C,0.68,0.66,0.00,0.67
ML06A,0.54,0.36,0.00,0.44
ML06B,0.56,0.49,0.00,0.52
ML071,0.00,0.00,0.00,0.00
ML072,0.19,0.70,0.00,0.45
ML07A,0.28,0.28,0.00,0.28
MP01,0.44,2.37,0.00,1.46
PA01,2.95,3.44,0.00,3.24
RW01,0.75,0.90,0.00,0.83
RW02,0.86,1.22,0.00,1.05
RW03,0.99,1.40,0.00,1.22
RW04,1.94,1.94,0.00,1.94
RW05,0.39,0.75,0.00,0.58
RW06,0.98,1.15,0.00,1.06
RW07A,0.16,0.58,0.00,0.40
RW07B,1.59,1.02,0.00,1.29
RW08,1.23,1.07,0.00,1.14
RW09,0.47,0.71,0.00,0.59
RW10,1.28,1.11,0.00,1.19
RW11A,0.48,0.69,0.00,0.59
RW12,0.71,0.95,0.00,0.84
RW13,1.24,1.11,0.00,1.17
RW16,0.67,0.94,0.00,0.81
RW17,1.62,1.33,0.00,1.46
RW19,1.00,0.83,0.00,0.91
RW20,1.13,1.68,0.00,1.42
RW21,0.26,0.98,0.00,0.64
RW22A,0.32,0.49,0.00,0.41
SC01B,14.16,16.39,0.00,15.40
SC02,18.40,26.80,0.00,22.93
SC04,4.82,5.12,0.00,4.97
SC05A,11.26,7.82,0.00,9.11
SC05B,8.84,11.04,0.00,10.11
SC05D,8.46,12.07,0.00,10.56
SC07A,5.31,6.03,0.00,5.73
SC08B,6.55,9.64,0.00,8.31
SC08C,11.76,23.40,0.00,20.31
SC08D,3.83,6.51,0.00,5.39
SC08E,1.99,5.20,0.00,3.99
SC08F,4.30,7.09,0.00,5.91
SC08G,0.00,0.00,0.00,0.00
SC09A,7.00,9.51,0.00,8.49
SC09B,8.53,11.49,0.00,10.27
SC10,4.85,5.94,0.00,5.47
SC11A,6.03,15.44,0.00,11.56
SC11B,9.53,13.63,0.00,11.76
SC13A,9.45,10.45,0.00,10.03
SC13B,5.36,7.29,0.00,6.46
SC14,4.89,5.58,0.00,5.24
SC16,11.81,15.68,33.33,14.09
SC17A,15.79,10.00,0.00,12.24
SC17C,11.06,14.03,0.00,12.82
SC18A,5.48,8.72,0.00,7.76
SC18B,12.44,16.63,0.00,14.78
SC19A,14.81,12.12,0.00,13.33
SC19B,7.14,10.74,0.00,9.15
SC211,3.29,5.56,0.00,4.70
SC212,2.93,3.41,0.00,3.21
SC23A,7.47,9.12,0.00,8.43
SC23B,7.07,7.34,0.00,7.21
SC27,10.70,14.43,0.00,12.81
SC29A,8.69,12.20,0.00,10.68
SC30A,11.11,17.89,0.00,15.44
SC30B,7.47,9.72,100.0,8.93
SS01,0.87,1.24,0.00,1.06
SS02A,0.34,0.76,0.00,0.56
SS02B,0.55,1.46,0.00,1.08
SS03,0.60,1.29,0.00,0.97
SS04,1.06,1.40,0.00,1.25
SS05,1.96,1.77,0.00,1.86
SS06,0.31,1.71,0.00,1.05
SS07A,0.53,1.37,0.00,1.04
SS07B,0.78,1.86,0.00,1.34
SS07C,3.39,2.17,0.00,2.62
SS08A,2.60,2.28,0.00,2.43
SS08B,1.32,1.80,0.00,1.57
SS08C,0.38,1.11,0.00,0.80
SS08D,1.88,2.42,0.00,2.18
SS09A,0.69,1.59,0.00,1.16
SS09B,1.24,0.91,0.00,1.07
SS11A,0.77,0.79,0.00,0.78
SS11B,0.35,1.48,0.00,0.95
SS11C,0.84,0.75,0.00,0.79
SS11D,0.64,0.00,0.00,0.30
SS12,6.35,5.44,0.00,5.85
SS13A,0.76,0.66,0.00,0.71
SS13B,0.00,0.61,0.00,0.33
SS14,9.27,7.41,0.00,8.30
SS15A,0.53,0.90,0.00,0.74
SS15B,0.42,1.08,0.00,0.81
SS16,0.67,0.83,0.00,0.75
SS17,0.85,1.15,0.00,1.01
SS18A,1.35,1.73,0.00,1.55
SS18B,1.68,0.00,0.00,0.83
SS19A,0.55,1.41,0.00,1.02
SS19B,1.03,0.90,0.00,0.96
SS20,0.42,1.19,0.00,0.83
SS22,0.77,1.76,0.00,1.32
SS25,0.64,0.81,0.00,0.73
SS26,0.75,1.49,0.00,1.19
SS29A,3.10,2.98,0.00,3.03
SS31,1.23,1.31,0.00,1.27
UC01A,2.34,5.11,0.00,4.02
UC01B,2.08,3.26,0.00,2.79
UC01E,13.64,11.76,0.00,12.50
UC02A,4.44,6.78,0.00,5.87
UC02B,0.00,0.00,0.00,0.00
UC031,3.18,5.07,0.00,4.44
UC032,0.00,5.97,0.00,4.04
TOTAL,3.58,5.01,2.15,4.35
