COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
ECHOLS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EFFINGHAM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ELBERT,14.00,11.00,9.00,13.00,25.00,27.00,39.00,45.00,71.00,319.0,573.0
EMANUEL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EVANS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FANNIN,69.00,54.00,61.00,91.00,110.0,168.0,182.0,223.0,253.0,1063.0,2274.0
FAYETTE,236.0,109.0,149.0,176.0,267.0,515.0,821.0,1081.0,1302.0,4499.0,9155.0
FLOYD,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00
FORSYTH,100.0,21.00,52.00,103.0,226.0,345.0,379.0,289.0,238.0,974.0,2727.0
FRANKLIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FULTON,571.0,635.0,1160.0,1676.0,1922.0,2302.0,2594.0,3067.0,3907.0,12513.0,30347.0
GILMER,70.00,64.00,84.00,96.00,119.0,149.0,190.0,194.0,239.0,1013.0,2218.0
GLASCOCK,41.00,17.00,37.00,45.00,60.00,60.00,68.00,72.00,69.00,196.0,665.0
GLYNN,105.0,111.0,182.0,197.0,252.0,356.0,421.0,659.0,841.0,3226.0,6350.0
GORDON,83.00,41.00,62.00,109.0,178.0,214.0,222.0,232.0,252.0,967.0,2360.0
GRADY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GREENE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GWINNETT,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,3.00,7.00,14.00
HABERSHAM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HALL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HANCOCK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HARALSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HARRIS,30.00,18.00,30.00,54.00,75.00,120.0,164.0,193.0,262.0,861.0,1807.0
HART,20.00,13.00,8.00,13.00,18.00,31.00,51.00,70.00,93.00,449.0,766.0
HEARD,15.00,7.00,7.00,13.00,27.00,40.00,34.00,75.00,98.00,300.0,616.0
HENRY,140.0,65.00,131.0,211.0,297.0,419.0,554.0,643.0,687.0,2616.0,5763.0
HOUSTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IRWIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JACKSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JASPER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JEFF DAVIS,5.00,7.00,10.00,9.00,16.00,16.00,30.00,33.00,31.00,81.00,238.0
JEFFERSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JENKINS,4.00,5.00,1.00,2.00,7.00,5.00,11.00,16.00,21.00,64.00,136.0
JOHNSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JONES,31.00,24.00,21.00,42.00,59.00,76.00,84.00,99.00,99.00,387.0,922.0
LAMAR,16.00,6.00,16.00,12.00,27.00,42.00,54.00,66.00,108.0,470.0,817.0
LANIER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LAURENS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LIBERTY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LINCOLN,8.00,3.00,2.00,1.00,12.00,23.00,35.00,47.00,54.00,218.0,403.0
LONG,14.00,11.00,15.00,12.00,33.00,21.00,38.00,31.00,37.00,69.00,281.0
LOWNDES,22.00,24.00,34.00,29.00,38.00,48.00,77.00,91.00,80.00,328.0,771.0
LUMPKIN,53.00,39.00,82.00,109.0,93.00,147.0,182.0,262.0,290.0,954.0,2211.0
MCDUFFIE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MCINTOSH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MACON,55.00,70.00,64.00,71.00,101.0,116.0,167.0,211.0,265.0,628.0,1748.0
MADISON,164.0,127.0,209.0,251.0,337.0,362.0,458.0,445.0,497.0,1481.0,4331.0
MARION,26.00,20.00,18.00,35.00,40.00,50.00,51.00,54.00,73.00,210.0,577.0
MERIWETHER,12.00,8.00,14.00,19.00,35.00,48.00,67.00,85.00,132.0,495.0,915.0
MILLER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MITCHELL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MONROE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MONTGOMERY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MORGAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MURRAY,50.00,44.00,68.00,148.0,161.0,184.0,200.0,244.0,294.0,899.0,2292.0
MUSCOGEE,15.00,10.00,16.00,27.00,29.00,70.00,94.00,117.0,181.0,861.0,1420.0
NEWTON,103.0,88.00,102.0,229.0,332.0,363.0,382.0,433.0,511.0,1607.0,4150.0
OCONEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OGLETHORPE,99.00,68.00,96.00,128.0,176.0,212.0,237.0,251.0,202.0,779.0,2248.0
PAULDING,177.0,136.0,217.0,349.0,414.0,631.0,634.0,730.0,714.0,2177.0,6179.0
PEACH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PICKENS,40.00,45.00,46.00,92.00,130.0,154.0,156.0,137.0,156.0,625.0,1581.0
PIERCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PIKE,43.00,27.00,43.00,59.00,121.0,98.00,173.0,179.0,184.0,610.0,1537.0
POLK,27.00,28.00,31.00,42.00,53.00,103.0,105.0,143.0,146.0,639.0,1317.0
PULASKI,77.00,68.00,69.00,78.00,96.00,131.0,198.0,207.0,215.0,680.0,1819.0
PUTNAM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QUITMAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RABUN,67.00,53.00,58.00,61.00,93.00,111.0,153.0,220.0,247.0,1253.0,2316.0
RANDOLPH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
RICHMOND,1.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,8.00,6.00,19.00
ROCKDALE,192.0,91.00,145.0,222.0,407.0,651.0,728.0,720.0,730.0,1569.0,5455.0
SCHLEY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SCREVEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SEMINOLE,0.00,0.00,1.00,1.00,1.00,0.00,0.00,2.00,1.00,1.00,7.00
SPALDING,136.0,125.0,177.0,224.0,258.0,401.0,502.0,629.0,684.0,2803.0,5939.0
STEPHENS,16.00,12.00,23.00,23.00,39.00,71.00,91.00,165.0,178.0,688.0,1306.0
STEWART,0.00,0.00,0.00,1.00,1.00,1.00,4.00,2.00,4.00,8.00,21.00
SUMTER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TALBOT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TALIAFERRO,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,3.00,7.00
TATTNALL,35.00,19.00,28.00,49.00,43.00,63.00,70.00,81.00,74.00,188.0,650.0
TAYLOR,13.00,7.00,6.00,12.00,10.00,14.00,22.00,37.00,34.00,62.00,217.0
TELFAIR,30.00,18.00,25.00,28.00,41.00,57.00,77.00,96.00,120.0,312.0,804.0
TERRELL,74.00,52.00,59.00,99.00,95.00,144.0,186.0,237.0,250.0,790.0,1986.0
THOMAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TIFT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOOMBS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOWNS,32.00,15.00,17.00,19.00,49.00,65.00,71.00,74.00,115.0,761.0,1218.0
TREUTLEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TROUP,80.00,44.00,80.00,103.0,151.0,239.0,293.0,370.0,485.0,1722.0,3567.0
TURNER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TWIGGS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
UNION,40.00,24.00,36.00,52.00,49.00,87.00,115.0,153.0,221.0,1190.0,1967.0
UPSON,74.00,56.00,84.00,167.0,153.0,190.0,273.0,313.0,346.0,1270.0,2926.0
WALKER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WALTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WARE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WARREN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WASHINGTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WAYNE,53.00,62.00,70.00,99.00,135.0,204.0,209.0,303.0,406.0,1395.0,2936.0
WEBSTER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WHEELER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WHITE,1.00,1.00,0.00,9.00,6.00,14.00,19.00,19.00,21.00,177.0,267.0
WHITFIELD,57.00,33.00,51.00,79.00,138.0,167.0,228.0,258.0,306.0,1024.0,2341.0
WILCOX,49.00,46.00,57.00,85.00,74.00,101.0,120.0,133.0,175.0,501.0,1341.0
WILKES,0.00,0.00,0.00,1.00,2.00,1.00,5.00,4.00,10.00,34.00,57.00
WILKINSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WORTH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,6528.0,4918.0,7441.0,10798.0,14328.0,19832.0,24170.0,29315.0,33451.0,109852.0,260633.0
