PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
FLAT SHOALS PARKWAY,60.0,66.63,38.46,0.0,57.58,55.22,52.25,65.23
FLAT ROCK ELEM,50.0,67.38,57.14,66.67,55.26,58.73,49.55,65.54
FLAT SHOALS,25.0,50.78,50.0,50.0,50.0,50.0,31.08,49.47
FLAKES MILL FIRE,0.0,64.58,50.0,0.0,40.0,60.0,50.0,63.08
FLAT SHOALS LIBRARY,50.0,51.04,44.44,50.0,27.59,45.76,34.12,49.47
FREEDOM MIDDLE,45.95,58.71,67.31,25.0,32.61,66.44,41.53,57.67
GLENNWOOD,55.22,51.69,53.97,33.33,61.4,68.48,54.55,63.26
GLENHAVEN,56.76,56.93,46.67,0.0,50.0,67.65,39.6,56.42
GRESHAM ROAD,83.33,56.76,57.5,50.0,48.78,67.0,47.71,57.83
GEORGETOWN SQ,45.51,52.63,50.39,66.67,48.84,58.94,39.81,53.95
GLENWOOD ROAD,40.0,52.85,29.41,0.0,35.48,50.41,38.41,51.11
HAMBRICK ELEM,44.44,56.95,36.36,50.0,58.57,67.39,34.15,55.17
HAWTHORNE ELEM,48.8,54.87,54.26,33.33,50.98,66.85,45.68,59.43
HENDERSON MILL ELEM,60.39,57.96,65.74,50.0,53.33,73.42,48.51,66.98
HUNTLEY HILLS ELEM,64.38,51.38,52.43,57.14,48.84,69.39,45.08,58.86
HUGH HOWELL,69.23,77.87,76.19,100.0,72.09,78.59,64.86,77.03
NARVIE J HARRIS ELEM,66.67,63.27,85.71,0.0,53.85,49.12,46.28,61.86
HARRIS-MARGARET,57.04,59.06,56.96,25.0,54.55,62.73,51.32,59.79
IDLEWOOD ELEM,56.56,56.5,61.7,100.0,44.44,67.86,38.97,57.99
INDIAN CREEK ELEM,37.14,43.82,31.58,40.0,29.49,60.14,27.44,43.71
JOHNSON ESTATES,76.0,82.14,55.56,100.0,66.67,76.38,68.27,75.5
JOLLY ELEM,49.41,48.46,37.84,50.0,41.03,69.94,36.44,50.86
KELLEY LAKE ELEM,50.0,53.62,69.23,0.0,40.0,56.33,39.0,52.69
KINGSLEY ELEM,64.79,71.43,69.77,0.0,66.67,77.59,65.17,75.92
KELLEY CHAPEL ROAD,0.0,68.28,0.0,0.0,22.22,60.42,42.03,65.93
KING-ML KING JR HIGH,71.43,70.91,43.75,100.0,61.67,68.85,54.68,69.58
KNOLLWOOD,66.67,54.25,58.33,0.0,53.33,62.76,43.93,54.78
KITTREDGE ELEM,66.67,77.57,77.14,0.0,71.43,75.25,64.57,74.25
LAKESIDE HIGH,68.03,47.84,61.22,66.67,58.97,79.8,59.18,74.57
LAVISTA ROAD,57.53,52.14,64.86,100.0,53.06,66.28,50.33,63.03
LAVISTA,47.26,49.79,60.19,42.86,48.61,62.69,48.33,57.02
LITHONIA,0.0,52.45,43.9,0.0,31.03,49.0,25.3,49.75
LIN-MARY LIN ELEM,74.65,59.24,73.53,0.0,57.45,68.25,55.75,66.45
LITHONIA HIGH,50.0,53.79,34.62,60.0,55.56,40.35,37.5,52.21
LIVSEY ELEM,61.9,72.97,73.33,0.0,60.71,79.98,72.92,77.26
MILLER-ELDRIDGE L,36.36,59.08,59.57,66.67,38.1,58.5,41.67,57.48
MCNAIR HIGH,57.69,58.42,59.42,20.0,54.55,64.48,53.1,59.53
MARBUT ELEM,28.57,57.02,50.0,33.33,40.98,50.0,42.05,55.56
MCNAIR,83.33,52.21,64.29,0.0,25.93,61.28,44.85,52.7
MCLENDON,45.71,45.85,61.22,54.55,45.28,67.26,46.53,57.09
MCWILLIAMS,75.0,65.39,40.0,0.0,47.37,70.0,45.64,63.94
MEDLOCK,65.71,54.43,63.33,100.0,68.75,70.92,63.79,68.95
MIDVALE ELEM,61.21,71.54,53.66,0.0,73.08,78.48,65.89,75.76
MILLER GROVE,47.06,51.19,36.36,33.33,43.08,40.91,38.72,49.73
MONTCLAIR ELEM,61.54,50.99,44.29,0.0,45.61,55.03,47.12,51.59
MONTREAL,49.47,58.05,62.5,33.33,65.0,71.11,50.97,63.77
MEADOWVIEW,42.86,57.7,48.0,0.0,41.03,56.64,44.17,56.31
MEMORIAL SOUTH,43.28,43.18,33.33,50.0,41.18,59.57,31.93,43.01
MIDWAY,17.65,44.93,50.0,50.0,48.65,62.52,33.88,47.0
MCNAIR ACADEMY,83.33,58.56,80.0,100.0,51.52,68.62,54.66,60.82
MOUNT VERNON EAST,65.0,77.32,76.92,100.0,64.52,77.08,62.63,75.39
MATHIS-BOB MATHIS,28.57,70.45,46.67,0.0,51.52,73.28,45.0,68.76
MOUNT VERNON WEST,50.0,57.43,71.43,50.0,48.48,74.27,61.93,70.73
METROPOLITAN,58.33,52.71,63.41,0.0,57.41,72.15,57.1,61.81
MONTGOMERY ELEM,77.78,65.96,70.73,75.0,72.0,74.32,65.62,73.03
MILLER GROVE ROAD,50.0,68.97,37.5,0.0,65.22,63.64,43.86,67.28
MIDVALE ROAD,66.43,62.15,64.44,66.67,47.37,74.55,51.66,67.68
MILLER GROVE HIGH,25.0,49.3,39.13,0.0,56.41,37.21,35.09,48.0
NORTH DECATUR,44.66,46.34,50.0,33.33,48.48,59.21,48.33,52.89
NORTH HAIRSTON,41.56,56.57,54.55,0.0,43.14,68.34,35.16,55.74
NORTHLAKE,65.38,78.16,78.95,0.0,59.46,76.23,58.26,74.01
NORTH PEACHTREE,57.61,45.36,48.37,100.0,43.59,70.18,45.5,57.81
OAK GROVE ELEM,80.28,55.88,59.65,0.0,76.6,75.9,63.37,73.31
OAKCLIFF ELEM,50.8,44.21,56.01,25.0,45.16,67.69,43.12,53.44
OAKHURST,80.85,58.88,78.95,100.0,76.32,79.73,67.06,72.99
OAK VIEW ELEM,25.0,58.14,46.43,0.0,34.38,52.46,41.79,56.41
PEACHCREST,35.71,49.15,65.62,0.0,30.77,61.3,43.36,50.52
PEACHTREE MIDDLE,55.62,54.98,62.99,33.33,55.42,64.94,52.59,59.47
PRINCETON ELEM,0.0,64.73,61.9,100.0,46.15,57.38,49.35,63.18
PINE LAKE,33.33,53.06,46.15,33.33,70.59,73.26,47.83,67.34
PLEASANTDALE ROAD,50.38,44.26,44.23,50.0,47.75,61.44,35.78,47.38
PONCE DE LEON,78.38,51.17,69.44,33.33,55.38,75.34,59.57,67.06
PANOLA,50.0,63.55,55.0,0.0,47.83,66.15,51.55,62.44
PANOLA WAY ELEM,0.0,48.01,56.25,0.0,34.62,60.0,33.33,47.25
PINEY GROVE,87.5,45.76,45.0,0.0,53.33,71.14,40.46,50.67
PANOLA ROAD,50.0,59.52,46.67,0.0,56.52,56.52,42.04,58.01
RAINBOW ELEM,40.0,64.07,35.29,50.0,53.85,59.63,48.62,62.62
REDAN ELEM,40.0,63.95,53.57,0.0,44.9,58.14,45.85,61.91
REHOBOTH,64.2,55.22,70.77,57.14,75.0,76.38,56.73,70.32
ROCKBRIDGE,56.52,46.91,46.34,60.0,29.31,64.75,36.9,47.81
ROCK CHAPEL ELEM,35.71,64.1,66.67,0.0,30.3,54.76,47.37,61.81
ROWLAND ELEM,52.0,48.11,61.22,40.0,42.62,53.76,37.6,47.88
REDAN-TROTTI LIBRARY,33.33,59.48,44.44,100.0,39.58,64.18,39.13,57.7
ROCKBRIDGE ROAD,50.0,69.71,60.0,0.0,61.11,63.19,45.75,67.41
ROWLAND ROAD,52.94,61.13,36.36,100.0,55.26,63.04,46.72,60.01
REDAN ROAD,40.0,58.59,29.17,75.0,37.04,50.52,42.13,56.74
ROCK CHAPEL ROAD,60.0,65.56,46.88,50.0,37.74,62.95,53.05,63.8
REDAN MIDDLE,72.73,62.42,33.33,100.0,48.57,63.48,47.62,61.19
RENFROE MIDDLE,86.96,63.46,76.0,100.0,40.91,78.3,71.53,73.84
SAGAMORE HILLS ELEM,68.79,72.12,60.0,0.0,73.33,78.99,65.26,76.95
SCOTT,51.58,57.14,59.62,100.0,53.66,70.27,56.4,66.38
SHAW-ROBERT SHAW,52.63,50.87,67.06,71.43,57.53,70.15,46.23,57.9
STONE MOUNTAIN ELEM,44.44,64.57,52.0,0.0,67.86,72.28,50.98,66.25
SILVER LAKE,67.57,55.17,64.29,66.67,59.14,69.44,55.82,66.15
SKYLAND,72.86,40.76,50.59,50.0,70.0,72.1,57.21,67.11
SNAPFINGER ELEM,40.0,65.91,72.22,0.0,35.71,81.69,42.72,64.93
SMOKE RISE,53.52,75.66,68.42,66.67,56.67,78.03,71.53,75.71
STN MTN MIDDLE,70.37,35.18,32.69,0.0,27.03,57.85,23.08,36.11
STONE MILL ELEM,37.14,36.12,36.99,66.67,28.12,49.01,34.18,36.77
SHADOW ROCK ELEM,69.57,67.0,41.18,50.0,54.17,60.71,52.0,65.56
STONEVIEW ELEM,0.0,47.29,28.21,50.0,52.0,43.09,30.66,45.36
SALEM MIDDLE,33.33,69.55,62.5,0.0,45.71,60.0,55.95,68.15
SHAMROCK,65.59,64.38,77.78,66.67,70.73,74.17,63.77,71.87
SOUTH DESHON,66.67,61.15,51.72,25.0,49.09,61.64,40.81,59.52
STONE MTN CHAMPION,40.74,49.98,34.69,50.0,44.26,58.69,38.05,49.59
STONE MTN LIBRARY,20.0,48.0,30.77,0.0,33.33,63.7,35.19,50.42
SNAPFINGER ROAD N,71.43,53.14,50.0,0.0,26.92,52.67,39.87,52.02
SNAPFINGER ROAD S,33.33,67.8,66.67,0.0,76.47,72.31,45.37,66.7
STEPHENSON MIDDLE,75.0,64.01,63.33,100.0,57.14,60.3,49.03,62.63
SOUTH HAIRSTON,30.0,57.43,50.0,33.33,49.06,62.96,38.28,56.0
STEPHENSON HIGH,64.71,63.8,35.29,0.0,40.85,58.24,44.49,61.47
TERRY MILL,61.54,55.48,63.64,0.0,58.82,63.12,50.93,56.36
TONEY ELEM,0.0,60.2,36.36,100.0,42.86,61.18,45.71,58.9
TUCKER,58.68,66.88,63.81,66.67,58.18,75.8,60.54,72.33
TILLY MILL ROAD,66.67,71.11,76.67,0.0,68.57,76.93,67.97,75.51
TUCKER LIBRARY,58.91,54.74,60.76,0.0,49.21,72.89,52.9,64.11
VALLEY BROOK,60.38,60.74,50.0,50.0,78.26,69.1,63.54,66.37
WADSWORTH,50.0,55.49,31.25,0.0,25.71,56.52,35.38,53.75
WESLEY CHAPEL,33.33,67.87,40.91,100.0,59.26,53.45,49.71,66.23
WHITEFOORD ELEM,63.93,50.23,73.13,50.0,64.86,65.34,54.97,57.69
WOODROW ROAD,21.43,55.86,34.78,0.0,43.52,48.09,40.55,53.91
WINNONA PARK ELEM,69.77,61.92,68.75,100.0,67.31,74.39,59.85,71.52
WOODRIDGE ELEM,42.86,58.88,56.25,33.33,45.45,60.54,40.0,57.16
WARREN TECH,51.72,44.22,43.21,100.0,48.39,71.59,45.64,58.58
WOODWARD,58.87,56.1,50.65,66.67,56.16,61.61,51.18,58.22
WHITE OAK,66.67,50.62,46.43,0.0,50.98,45.24,37.83,49.45
WINTERS CHAPEL,68.49,82.8,74.29,0.0,71.43,77.58,52.1,75.07
WYNBROOKE ELEM,50.0,70.19,57.14,0.0,55.74,62.23,52.67,67.79
YOUNG ROAD,0.0,67.56,68.0,0.0,40.0,70.31,35.56,64.76
TOTAL,56.14,56.8,55.6,47.25,51.11,70.33,48.52,60.36
